par_nr	head	sentence
339	NA	 Vaevalt küll , tema on ju mitmendat põlve kommunist ja kõik tema ringkonna inimesed ka . 
339	NA	 Võis olla ühe või teise riigijuhi intriigide ohver , aga mitte süsteemi vastane ... 
339	NA	 Nii et ma vihkasin seda õhku ka , mida ta hingas , seega pargipink tõstis natuke eneseväärikust . 
339	NA	 Seni oli mulle läbi tunnetamata olnud lugematutest kõnekäändudest tuntud seksuaalvahekorra kasutamine teist osapoolt alandavas tähenduses . 
339	NA	 Ja samas Zoe mind siiski huvitas . 
339	NA	 Lollus . 
339	NA	 Panin maki kõvemaks ja karglesin musa taktis jalalt jalale . 
339	NA	 Et veri jälle ühtlaselt mööda keha jaotuks . 
340	NA	 Selle pealt tabas mind Väike , kes nõudis , et ma talle kuuri alla appi tuleksin . 
340	NA	 Ta sai varsti aru , et must rohkemat pole kui midagi kinni hoidma või hädapärast ka tõstma . 
340	NA	 Ehk tal oligi peamiselt moraalset abi vaja - ja kui ta siiani oli oma auto putitamist saanud edasi lükata , siis nüüd ilmselt enam ei . 
341	NA	" "" Kuule , mis sina arvad , mis siin lahti on läinud ja mis veel lahti läheb ? "" uuris ta vahepeal . "
342	NA	 Ma ei teadnud , kas ta on Albi ettekandega kursis . 
342	NA	 Või mida see endast üldse kujutas . 
342	NA	" "" See on Bossi rida , miks sa minu käest küsid ? "" "
343	NA	" "" Vaata , on mõned mehed , kes mõtlevad . "
343	NA	 Nagu Boss , või Kalanägu ka . 
343	NA	 Ja on mehed , kes teevad . 
343	NA	 Mina ja Tümpa ja ... 
343	NA	" Aga sina ... "" "
344	NA	" "" Et mina ei tee üht ega teist ? "" "
345	NA	" "" Seda ma ei öelnud . "
345	NA	 Sa võiks mõelda , aga sa ei viitsi . 
345	NA	 Ja sa võiks teha . 
345	NA	" Ning seda sa ka ei viitsi - on ju ? "" "
346	NA	 Jube raske oleks olnud Väiksele selgeks teha , et peale mitteviitsimise võib esineda ka mittetahtmist , vähemalt mis puutub mingile haljamale oksale jõudmisse . 
346	NA	 Pealegi paistis ta minusse hästi suhtuvat . 
347	NA	" "" Hea küll , ma üritan mõelda . "
347	NA	 Mida ma Bossi asemel teeksin . 
347	NA	 Kui ma ei saa kohalikku võimu ära osta - ja minu meelest Boss ei saa - , siis ma üritaksin mõned vaenlase torpeedod õhkida . 
347	NA	 Või tamkamängijad , nagu Boss ütleb . 
347	NA	 Kui ma oskaks , siis ma isegi teeks kindlaks , kas need on amatöörid või mõne Tallinnas pesitseva maffia käest laenatud . 
347	NA	 Igal juhul peaks olema võimalik mõnele rusikamehele märku anda , et siin ei ole hea koht . 
347	NA	 Suvitamiseks . 
347	NA	 Ja seepeale pakuksin viiki . 
347	NA	" "" "
348	NA	" "" Misjaoks ? "" "
349	NA	" "" Misjaoks misasi ? "
349	NA	" Kui palju mehi me võime välja panna , kui totaalseks kakluseks läheb ? "" "
350	NA	 Väiksel olid käed mingite mutikate kruttimisega kinni , nii et ta ei saanud sõrmi rehkendamiseks kasutada . 
350	NA	" "" Palju neid on ? "" "
351	NA	 Kehitasin õlgu . 
351	NA	" "" Kuule , tule pärast vaata , ma sain ühe mängu autosõidu harjutamiseks . "
351	NA	" "" "
352	NA	" Lauldes populaarset laulukest "" Õnn on elada me maal "" peletasin Albi arvutist eemale . "
352	NA	 Kui ma lõpuks aru sain , millistele nuppudele tuleb vajutada , siis oli see päris lahe mäng . 
352	NA	 Sõidad mööda kitsast mägiteed , pidevalt on pimedad kurvid paremale-vasakule ; mõned autod jäävad jalgu , mõned tulevad vastu - eriti just siis , kui sa ise oled möödasõitu üritamas . 
352	NA	 Liiklusmärgid piiravad kiirust 30 ja 50 peale , ning kui sa kiiremini sõidad , ajab võmm sind taga , püüab kinni ja teeb trahvi . 
352	NA	 Ja kui sa aeglaselt sõidad , võetakse sul esimeses bensiinijaamas auto ära , öeldes , et vanaema sõidab ka paremini ning pole sul sportmasinat tarvis ühti . 
352	NA	 Tegelikult võttis see üsna mitu katset , üldse sinna bensiinijaama jõudminegi . 
352	NA	 Mille eest eraldati umbes 3000 punkti - ja edetabelis olid tüübid 30000 ja enamaga . 
352	NA	 Püüdsin sohki teha ja ennast jõuga edetabelisse kirjutada , aga midagi läks nihu ja tabel täies tükis nulli . 
352	NA	 Mõnes mõttes oligi hea , sai hakata mansioni rekordeid võtma . 
352	NA	 Sest õhtu jooksul püüdsid mõned ikka natuke punkte teenida . 
352	NA	 Ja ma ise jõudsin korra isegi kolmanda bensiinijaamani . 
352	NA	 Aga kõrvalt teiste äpardusi vaadata oli palju naljakam . 
352	NA	 Päris-auto juhtimise oskustest siin suurt kasu polnud , Väike hakkas just ühest käkist mööda suruma , märkas siis vastutulevat krusa ja pidurdas nii järsult , et auto jäi seisma , vastassuunavööndisse seejuures , ja ehmunult silmi pungitav krusamees pani talle sirgelt otsa ... 
353	NA	 Üldiselt käis mansionis õhtu otsa mingi pralle , õlut oli kõvasti ja mingid kohalikud plikad ka . 
353	NA	 Nii et see auto-imitaator oli enamikule vaid naljakaks refrääniks . 
353	NA	 Mina kasvatasin iseloomu ja läksin varakult - nii ühe paiku - magama . 
353	NA	 Hea , et ma endale omaette nurga olin otsinud . 
353	NA	 Musa kostis küll läbi , vahel natuke hääli ka , tundus , et kogu aeg polegi lõbus ja et vahepeal vaieldakse . 
354	NA	 Põgusa uinaku järel - nii üheksa paiku - olin jälle jalul ja tuhnisin köögist süüa otsida . 
354	NA	 Äkki paistab mõnele , nagu ma üldse liiga palju söögist mõtleks , aga elu on õpetanud , et see on vähemalt hommikul kõige tulusam . 
354	NA	 Päeva peale , ja kui midagi teha ka on , võib see tõesti ununeda , ning kui mitu päeva järjest nii juhtub , läheb jamaks . 
354	NA	 Tekivad sisemised vastuolud . 
354	NA	 Mao ja teiste siseorganite vahel . 
354	NA	 Nii et see on põhimõte - püüda igal hommikul midagi süüa . 
355	NA	 Õlle juurde oli juustu hangitud ja kuivanud juppe oli siia-sinna vedelema jäänud . 
355	NA	 Välimuselt eemaletõukav , aga söödav . 
355	NA	 Leiba leidsin ka , ja teevett oskasin täitsa vabalt ise soojaks teha . 
355	NA	 Selle pealt tabas mind Boss - mina olin arvanud , et vaikus püsib veel kaua ... 
355	NA	" "" Big trouble , "" ütles ta miskipärast . "
355	NA	" "" Not because of me , I'd think , "" vastasin viisakalt , "" some tea , sir ? "" "
355	NA	 Loputasin kahtlaselt kleepuva klaasi puhtaks ja valasin Bossile teed . 
355	NA	 Otsustades selle järgi , kui mõtlikult ta seda lonksas , polnud ta just parimas füüsilises vormis . 
355	NA	" "" Veeprotseduurid pidid ka head olema , "" meenutasin , "" aga see pole minu asi . "
355	NA	 Early bird is back to work . 
355	NA	" "" "
356	NA	 Töötoas - või Albi magamistoas , kuidas võtta - vedeles naisterahvas . 
356	NA	 Ma muidugi ei tea , aga mulle tundus , et purjus peaga oli plika Albit diivanipadjaks pidanud ja süüdimatult tema otsa langenud - ning et Albi ise oli selleks ajaks juba teadvuseta olekus olnud . 
356	NA	 Panin masina käima ja plika tegi ühe silma lahti . 
356	NA	" "" Fuck off , lady , if you kindly please , "" soovitasin . "
356	NA	" "" Pead sa seda lollakat aparaati just nüüd näppima hakkama , muud ei ole teha või , "" uuris ta kähiseva ja siiralt õnnetu häälega . "
356	NA	" "" Töö on säärane , "" kehitasin õlgu . "
356	NA	 Et asi töisem paistaks , lasin debugeriga üle selle platsi , kuhu ma sattunud olin - pahade asteroidi maandumisväljaku . 
356	NA	 Seal ei juhtunud absoluutselt mitte midagi , ainult üle serva astudes võis surnuks kukkuda . 
356	NA	 Plika pani silmad jälle kinni ja üritas mind ignoreerida . 
356	NA	 See oli vastastikune protsess . 
357	NA	 Peale suure trepi , mis otse happevanni viis , oli siiski ka kaks purret . 
357	NA	 Mis viisid liftide juurde . 
357	NA	 Vajutasin liftis esimesele nupule , mispeale teatati , et plass lugu küll , kuid just esimesel korrusel ma parasjagu olengi . 
357	NA	 Aga kolmas , neljas ja viies korrus olid täiesti kättesaadavad . 
357	NA	 Ja hoolega ringi tuhnides võis sealt träni leida . 
357	NA	 Viies korrus oli küll natuke ohtlik , seal hoiti mingeid ilgeid loomi , kes võisid ka puurivarbade vahelt rusikaga surnuks lüüa - nagu selgus , kui ma just vahtima olin jäänud , et mis karvane asi sealt paistab . 
357	NA	 Vaatasin nimekirjast - peale hapnikumaski oli mul nüüd kõik käes , mis selles mängus leida võis , ja hapnikumaskist oli happevanni vastu vähe kasu . 
357	NA	 Tõsi , ka Rubicu kuubik , rull peldikupaberit ja klaasinuga ei paistnud just paljulubavad . 
357	NA	 Aga neis koridorides polnud ka enam midagi teha , sõitsin alla tagasi . 
358	NA	 Jah tõesti ei hakanud klaasinuga happevanni ümber tekkivatele seintele üldse peale , ning vile puhumine ja kuubiku keerutamine olid ka kuidagi kohatud . 
358	NA	 Nüüd hakkas Albi siplema , puges matsaka kaaslanna alt välja ja jäi mind põrnitsema . 
358	NA	" "" Ma olen siin kuulnud etteheiteid alkoholismi ja ebalojaalsuse kohta , viimane aeg plusspunkte koguda , "" selgitasin . "
358	NA	" "" Ah , sa ei tea üldse , milles asi on . "" "
358	NA	" "" Ükskõik , ma annan teile viis minutit enese kordaseadmiseks ja siis tahan tööd edasi teha . "
358	NA	" Ja ei lähe minu veranda peale edasi hullama ! "" ähvardasin ukselt . "
358	NA	 Käisin ümber mansioni , küllaltki kõva tuul ajas pilveräbalaid mööda taevast ja jahe oli . 
358	NA	" "" Üheksa kuud on külm ja ülejäänud kolmel kuul on kehv suusatada , "" meenutasin põhjanaabrite ütlemist . "
358	NA	 Ega see meilgi palju parem olnud . 
359	NA	 Läksin tuppa tagasi ja võtsin happevanni debugeriga ette . 
359	NA	 Nojah , tegelikult mul ju oli olemas torustiku puhastamise käsipump . 
359	NA	 Ja selle iminapa võis seina külge suruda ning siis võis natuke selle küljes rippuda . 
359	NA	 Aga isegi kui ma teadsin , et nii on mõistlik toimida , kulus paar katset selle liigutuse õigeks ajastamiseks . 
359	NA	 Lõpuks tuli põrand tagasi , seinad kadusid ära ja ma võisin asteroidi sisemusega edasi tutvuda . 
359	NA	 Tõsi , mitte kaua , sest järgmises koridoris ilmusid seinakappidest valverobotid , kellel oli käsk mitte kedagi läbi lasta . 
359	NA	 Nad olid üsna kohmakad , aga vastikult järjekindlad . 
359	NA	 Tegelikult ma olin hommik otsa teadnud , et mõne aja pärast pidin Zoega kokku saama , see tegi natuke närviliseks ja ma ei viitsinud enam nuputada . 
360	NA	" Zoe oli pargis ja mitte poe ees , mida ju samuti "" samaks kohaks "" oleks võinud pidada . "
360	NA	 Ta nägi kuidagi vana välja , ja meik oli hooletu . 
360	NA	 Aga ta oli tulnud minu kutsumise peale ja see tähendas ka midagi . 
360	NA	 Muuseas ka seda - tema mängureeglite kohaselt - , et tema pidi nüüd aktiivsust üles näitama . 
360	NA	" "" Lähme meile , ma teen sulle kohvi , "" ei olnud küll kõige paljulubavam , aga algatuseks kõlbas . "
360	NA	 Jalutasime läbi linna ja jõudsime mõnusa individuaali juurde . 
360	NA	 Garaaž , väätidega kaetud seinad , hoolitsetud muru - minu rehkendamisoskusest ei piisanud , et sellise elamise üüri ära arvata . 
360	NA	 Rohkem kui maja turuhind huvitasid mind küll võimalikud ihukaitsjad , aga ma ei näinud ühtegi . 
361	NA	" Seestpoolt maja nii uhke ei olnud - "" kuuekümnendate modern "" . "
361	NA	 Kui ma ajusid pingutasin , siis jah , selle projektiga ehitatud majade hulgast oli küllaltki suur osa ausalt püsti aetud . 
361	NA	 Nii et toas , kuhu Zoe mu kohvi tegema minnes istuma jättis , polnud midagi erilist . 
361	NA	 Peale kahe televiisori . 
361	NA	 Vana must-valge hooletult nurgas ja Mixi oma siis aukohal . 
361	NA	 Selle kõrval paras hunnik kassette . 
361	NA	 Ma ei tea videotest kuigi palju , nii et need sildid - ja suur osa olid originaalid - ei öelnud mulle midagi . 
361	NA	 Ainult ühel ei olnud silti , aga see oli ka kõige peal . 
361	NA	 Leidsin , et minu rolliga ei lähe kokku nende karpide hulgas tuhnida ja tunnustavalt või põlastavalt noogutada . 
362	NA	" "" Mehed läksid kalale , "" ütles Zoe kohviga tulles ja kapist konjakit võttes . "
362	NA	" "" Tahtsid mind tutvustada või ? "" pärisin . "
362	NA	 Võibolla oli ta tahtnud ainult selgitada , et pidi seetõttu vara üles tõusma , neile võileibu tegema ja on seepärast nii kurnatud olemisega . 
362	NA	" "" Pole vist oluline , "" lisasin . "
362	NA	 Suudlesime , loiult , erilise huvita . 
362	NA	" "" Et ainult oblasti tase ? "" torkas ta irooniliselt . "
362	NA	" "" Ja seegi endine ? "
362	NA	" Tahad öelda , et see pole midagi või ? "" "
362	NA	" "" Galina mõõtu see veel välja ei anna , "" muigasin salapäraselt . "
362	NA	" Ja siis veelgi salapärasemalt : "" Räägime sellest uue korra ajal. "" "" Uue ? "" tõsines ta imestusega . "
362	NA	" "" Uue ? "
362	NA	" Miša niipea ohje käest ei anna ... "" "
363	NA	" "" Sa muidu suhu võtad või ? "" püüdsin juttu kõrvale juhtida . "
363	NA	" "" Kui just ilusti palutakse , "" vastas ta ikka veel poliitilistele intriigidele mõeldes . "
363	NA	" Viskusin põlvili : "" Aga ma palun ju ! "" "
363	NA	" "" Lollpea ! "" sai ta lõpuks naljast aru . "
363	NA	" "" Kiimane rott sihuke ! - Rott , "" kordas ta mitte enam nii koketselt . "
363	NA	" "" Sihukese sa ostsid . "" "
363	NA	" "" Mina pole sind ostnud ! "" "
363	NA	 Keskealine naine inetus ja kallis suvekleidis . 
363	NA	" "" Mina sind ammugi mitte . "
363	NA	" Oleme armunud või ? "" "
363	NA	" "" Pask , "" ütles ta konjakit rüübates . "
363	NA	 Jälle paras koht suudlemiseks . 
363	NA	 Patsutasime teineteist veel natuke , ilma riideid seljast võtmata . 
363	NA	" "" Ma ei ole sind ostnud , "" tuletas ta veel kord meelde , "" naljakas , aga vahel äratad sa minus südametunnistuse . "
363	NA	" Ma peaks vahepeal helistama minema . "" "
363	NA	" "" Vahepeal ? "" ümisesin kahtlustavalt . "
363	NA	" "" Nojah . "
363	NA	" Plikale . "" "
363	NA	" Kergitasin vaid küsivalt kulme , nii et ta selgitas : "" Kas ma siis ei öelnud ? "
363	NA	 Tütrele , noh , üheksane . 
363	NA	" Ma tean , et ta saab hakkama , aga ikkagi . "" "
363	NA	" "" Pilti on või ? "" "
363	NA	 Ma isegi üllatusin , kui kähku ta foto välja koukis . 
363	NA	 Nihuke täiesti ilmetu hiireke . 
363	NA	 Hea veel , et pioneerirätti ei olnud . 
363	NA	" "" Tegelikult pean mina ka helistama , "" tuli mulle mõte , "" lähme käime ära . "
363	NA	" "" "
364	NA	 Tallinn kostis igatahes selgesti . 
364	NA	 Muidugi tahtsin ma teada , kuidas mänguga on . 
364	NA	" "" Igavesti lahe koht on , kus peletis jääb kuubikut keerama ! "" "
364	NA	 Mul polnud sellest aimugi . 
364	NA	" "" Ja kas sa selle said kätte , mille eest öeldakse "" meile meeldib su mõtteviis "" ? "" "
364	NA	 Ei olnud saanud muidugi . 
364	NA	 Tunnistasin , et ma ei saa robotitest mööda . 
364	NA	" "" See on lihtne , "" öeldi , "" tuleb tulekahju tekitada "" Tüüp sai aru , et ma olen kimpus , ning meelega rohkem ei öelnud , soovitas vaid läbi astuda . "
364	NA	" "" Ma olen puhkusel , "" teatasin miskipärast lõpetuseks . "
365	NA	 Zoe alles kruttis oma numbrit . 
365	NA	" "" Oota siin , ma tulen tagasi , "" kinnitasin ma talle . "
366	NA	 Mix oli oma asutuses ja müüs tolgustele jäätist . 
366	NA	" Ma ei hakanud ilmast , ämma tervisest ega muust viisakast rääkima , vaid tulin kohe oma sooviga välja : "" Kuule , kas sul on ühte kassetti , mida sul , noh , väga vaja ei oleks . "" "
366	NA	 Mixi pilk langes kahtlevalt baarileti taga seisvale kassetireale . 
366	NA	 Minu pilk ka . 
366	NA	" "" "" Agfa "" oma , punase kleepsuga . "
366	NA	" Kolmetunnist . "" "
366	NA	" "" Bossi asju ajad või ? "" "
366	NA	 Noogutasin igaks juhuks . 
366	NA	 Minu meelest paistis tal seal reas kõikvõimalikke erisuguseid , ainult mitte sellist , mida mul vaja . 
366	NA	" "" Kuule , miks Boss oma käe minu pealt ära otsustas võtta ? "" "
366	NA	 See oli mulle üllatus , aga mul oli kassetti vaja . 
366	NA	" "" Suurem ümberjaotamine ähvardab tulla , ja meil pole hetkel väge . "
366	NA	 Nii et ta loodab seda edasi lükata . 
366	NA	" Et ehk madala profiili hoidmine aitab . "" "
366	NA	" Mix uuris mind kahtlustavalt ega astunud veel sammugi kassettide poole : "" Soolo pole ju mingi tegija . "" "
366	NA	" "" Muidugi ei ole , "" selgitasin talle , ise küll teadmata , mida nimelt . "
366	NA	" "" Ma ju räägin . "
366	NA	 Suurem . 
366	NA	 Maailma . 
366	NA	 Ümber . 
366	NA	 Jaotamine . 
366	NA	" Ta annab sulle võimaluse ise pooli valida . "" "
366	NA	" "" Kellega siis ? "
366	NA	" Ja milleks tal kassetti vaja läheb ? "" "
366	NA	" Aga need olid juba retoorilised küsimused , sest ta asus oma varusid üle vaatama : "" Ja just "" Agfat "" ? "" "
366	NA	" "" Ja kohe , muidu pole kasu , "" lisasin . "
366	NA	 Korraga lõid Mixi silmad särama . 
366	NA	" "" Aga täpselt , "" teatas ta ja kadus oma tagaruumidesse . "
366	NA	 Jäätisejärjekord hakkas kuuldavalt nurisema ja isegi ekraanil visklev Samantha ei paistnud neid lohutavat . 
366	NA	 Mix naasis esimesel pilgul üsna sobiva karbiga . 
366	NA	" "" Mis sul siin on ? "" küsisin "
367	NA	 viisakusest . 
367	NA	" "" Täiesti perversne lugu . "
367	NA	" Bergmani "" Fanny ja Alexander "" , kujuta pilti . "
367	NA	 Üks sõber sokutas mulle , ütles , et pidi suur kunst ja puha olema . 
367	NA	 Nii sitta filmi pole ma veel elus näinud . 
367	NA	" Võite rahus üle võtta ... "" "
367	NA	 Kartsin , et ta võib hakata filmikunstist pikemalt pajatama , ja pöörasin tänades minekule . 
367	NA	 Aga üks asi tuli veel meelde . 
367	NA	" "" Kuule , ükskõik , mida Boss sulle ka öelnud on - kui sa ei ole meist homme hommikuks midagi kuulnud , siis otsi ta ise üles ja ütle ... "" "
367	NA	 Ning nimetasin Zoe või õigemini kogu selle pesakonna aadressi . 
367	NA	" "" Üks sõna , üks number , lihtne , eks ? "" "
368	NA	 Jalutasime selle ühe sõna ja ühe numbri poole tagasi ja ma arutasin omaette , kui kaua kalalkäimine aega võib võtta , ning et Zoe peaks peale telefonikõnet sentimentaalselt meelestatud olema , ja et äkki on tema vend ja mees üldse homod ning teda kasutatakse ainult kattevarjuna , tütre olemasolu ei välistanud seda võimalust üldsegi . 
368	NA	 Lasin tal lobiseda , kuidas plika oli mingist sportvõimlejate laagrist tagasi ja vanaema juures esialgu päris rahul ja nii edasi , ning ise püüdsin samal ajal mingit keerulist küsimust välja nuputada . 
368	NA	 Vahepeal aga imestasin , miks ma nüüd nii lihtsameelselt lõksu jalutan . 
368	NA	 Aga lõksu ei olnud märgata , isegi siis mitte , kui kahe telekaga elutuppa tagasi jõudsime . 
368	NA	" "" Kuule , kas te oma vennaga , kui te väiksed olite , läksite päris lõpuni või mängisite ainult arsti ja muud sihukest ? "" pärisin nagu muu seas . "
368	NA	" "" Sina ! "
368	NA	" Kuidas sa julged ! "" "
368	NA	 Ta läks näost ära ja hakkas peaaegu tatti pritsima . 
368	NA	" "" Ole nüüd , "" rahustasin , "" ma vestlen sinuga täiesti normaalsetest asjadest , lihtsalt tunnen huvi su lapsepõlve vastu . "
368	NA	" Istu maha , võta lonks konjakit ... "" "
369	NA	" "" Lapsepõlv oli õudne , "" kinnitas ta , kui oli mu soovitust järginud . "
369	NA	" "" Tõenäoliselt , "" kehitasin õlgu , "" ei saanud ju lasta teiesuguseid muude tolgustega koos mängida . "
369	NA	" "" "
370	NA	" "" Iga jumala nädal viis ta mind , isa tähendab , ratsutama . "
370	NA	 Kuuekümne kilomeetri taha . 
370	NA	 Ma vihkan hobuseid , siiamaani . 
370	NA	 Jumal , kuidas ma kartsin kogu aeg . 
370	NA	 Nad olid nii suured , ja see hais ... 
370	NA	 Ja üks kord nädalas käisin ma püstolit laskmas . 
370	NA	" Mis oli samasugune piin . "" "
370	NA	" "" Ratsaväe parimad päevad pidid selleks ajaks ju möödas olema , "" imestasin . "
371	NA	" "" Ma ei tea , mis tal vanal raisal mõttes oli . "
371	NA	" Kuni ta , jah , meist Nikiga teada sai ... "" "
371	NA	" "" Nii et ikkagi ? "" "
371	NA	" "" No ei olnud ju teisi lapsi , kellega läbi käia , ja poistel on see muidugi olulisem ka , ja me , noh , mõned korrad siis uurisime . "
371	NA	 Kuni tal ükskord läks lahti , noh . 
371	NA	 Ja ehmatas ise vist ka ära või mis see tal oli , pistis kilkama ja jooksis ära . 
371	NA	 Ema oli kodus , ma ei tea , kuidas ta aru sai , lõhnast võibolla . 
371	NA	 Ja isa keeras selle kõik minu süüks . 
371	NA	 Ma juba mõtlesin , et ta lööb mu maha ! 
371	NA	 Ja ei mingit ratsutamist ega laskmist enam , kella pealt kooli , kella pealt koju , ja kodus kästi majapidajannal mind kogu aeg jooksutada : korista seda , puhasta toda , õmble ja paranda ja koori kartuleid ... 
371	NA	 Ma palusin lausa põlvili , et võiksin edasi laskmas käia , ma lootsin , et saaksin mingitele võistlustele või midagi ja natukesekski kodunt ära , aga ei . 
371	NA	" Ma ei olnud Niki peale pahane , ma sain sealtpeale lihtsalt aru , et mehed on nõrgad ja oma riista ohvrid , aga ma ei saanud aru , mis õigusega isa mind litaks pidas . "" "
371	NA	" "" Vaaraode tasemel värk , "" kiitsin . "
371	NA	 Vene keel on spetsiifiliste väljendite poolest nii rikas , et ma ei üritagi tema vastust siinkohal tõlkida . 
371	NA	" "" Nii et andis kere peale ? "" uurisin edasi , lükkasin ta naljatamisi diivanile kõhuli ja andsin laksu tagumikule . "
371	NA	" "" Palja ihu peale ? "" "
371	NA	 Ta ei puigelnud üldse vastu . 
371	NA	" "" Ma ei ... mäleta . "
371	NA	 Tuli koju , ja ema ilmselt rääkis talle . 
371	NA	 Siis ta kuulas Nikit üle ja seejärel tormas minu tuppa . 
371	NA	 Rihmaga . 
371	NA	" Ja peksis mu lausa veriseks . "" "
371	NA	" "" Tuleta meelde ! "
371	NA	" Palja ihu peale ? "" "
371	NA	" "" Jah ... "" "
371	NA	 Tõmbasin tal seeliku üles ja püksid maha , kuna ta lebas raskelt kõhuli , siis kärisesid need viimaks puruks . 
371	NA	 Rihma ma ei viitsinud otsida , laksisin käega . 
371	NA	" "" Räägi ! "
371	NA	 Räägi temast . 
371	NA	 Missugune ta oli ? 
371	NA	 Kuidas te enne läbi saite ? 
371	NA	" Kuidas ta praegu välja näeb ? "" "
371	NA	 Ega ma viitsinud ise ka sellest lobast üksikasju tähele panna - kuidas nad siin või seal suvitamas käisid või kui uhke oli olnud vaadata , kuidas vanamees jälle mingit kõnet pidas , või temaga koos paraadi vastu võtta ; koduse elu episoodidest sõitsid muidugi sisse ka armukadeduse noodid ema suhtes . 
371	NA	 Ta proovis küll leida mingeid negatiivseid lähtekohti - et kuidas vana higi järele oli haisenud ja nii edasi , aga leidis jälle ka mingi positiivse momendi . 
371	NA	 Kui mul käsi ära väsis , käsutasin ta rohkem urvakile ja lükkasin sisse , seejuures äärepealt unustades , et videokassett võib mul põuest kolinal põrandale kukkuda . 
371	NA	" "" Räägi , räägi , "" sundisin , "" kirjelda teda . "" "
371	NA	 Paksu ja vana parteibürokraadi väljanägemises ning totrates käitumismaneerides pole kõige vähematki erootilist momenti , aga Zoe oli nii pingul , et ma peaaegu ei märganudki , kuidas mul esimene kord lahti läks , igatahes lasin samas tempos edasi . 
371	NA	" Siis hakkas Zoe ka viiksuma ja vähkrema , aga ma hoidsin teda kõvasti kinni ja käratasin : "" Sina ole vait ja räägi edasi ! "" "
371	NA	 Mis polnud ehk küll kõige loogilisem , aga ta näis mõistvat , mida talt oodatakse . 
371	NA	 Need viiksatused ja võdinad hakkasid tal üha tihedamini peal käima , ma ei teagi , mitmenda korra pealt ta ohates lõplikult kokku vajus , enne seda oli ta igatahes jutustanud vastikutest punakatest karvadest , mis ta vanamehe kämmaldel olid kasvanud . 
372	NA	" "" Niki - "" pomisesin , "" see oli su vanematest neljakümnendate lõpus üsna ettenägelik . "" "
372	NA	" "" Mis oli Nikolai Teises ettenägelikku ? "" naeratas ta malbelt , "" Anna ma ... "" "
372	NA	 Ta pööras ümber ja hõõrus mul teise korra ka lahti . 
372	NA	" "" Lase nüüd jalga . "" "
372	NA	 Kasseti ära vahetamine oli siiski väike mustkunstitrikk ja tema tähelepanu hajutamiseks pidin ma pooliku konjakipudeli endale kaasa nõudma . 
372	NA	 Et sellega manipuleerides nagu kogemata kassetivirnale komistada . 
373	NA	 Õues ronisin ma üle kruntidevahelise plangu - pudeli ja kassetiga põues oli see päris tüütu - ja siis veel üle ühe ning sattusin hoopis teisele tänavale . 
373	NA	 Kohtamata ühtegi koera või nuuskurit . 
374	NA	 Kuidagi jõudsin supelranda . 
374	NA	 Istusin pingile ja tundsin end täiesti väsinuna . 
374	NA	 Mõtlesin , mis konjakiga teha . 
374	NA	 Juua ei tahtnud , viskaks õige minema , vilksas peast läbi . 
374	NA	 Siis otsustasin , et viin koju mõne tähtpäeva tarbeks . 
374	NA	 Ja tabasin end sellelt , et olen hakanud mansioni koduks nimetama - mõttes vähemalt . 
374	NA	 Ning hakkasin juba muretsema , kuidas ma selle oma verandale toimetan , nii et keegi teel nahka ei paneks . 
374	NA	 Kusjuures alles äsja olin tahtnud seda minema visata . 
374	NA	 Sihuke mõtete virvarr . 
375	NA	 Tuli loll idee piki mereranda mansioni minna . 
375	NA	 Loomulikult sattusin roostiku , raba , võsa ja muu jama otsa ning pidin ringiga taanduma , mis mind sugugi reipamaks ei teinud . 
376	NA	 Lõpuks mansionile lähenedes oletasin , et kõik on nagunii linna peale läinud ja et pikutan kõigepealt - enne mängu kallale asumist . 
376	NA	 Aga ei läinud läbi - Kalanägu istus maja ees . 
376	NA	 Ilma päevavarjuta . 
376	NA	" "" Sind on valvesse pandud või ? "" imestasin . "
376	NA	" "" Ei ole minu tugevaim külg . "
376	NA	 Kus sa hulgud ? 
376	NA	" Boss otsis sind taga . "" "
376	NA	 Kehitasin õlgu . 
376	NA	" "" Uudiseid tead või ? "" tahtis Kalanägu teada . "
376	NA	" "" Mõningaid , "" vastasin ebamääraselt . "
376	NA	" "" Liia on kadunud . "
376	NA	" Ja Soolo lõi lahku ning meelitas kohaliku tuumiku kah enda poole , "" valgustas ta mind . "
376	NA	" "" Ja Boss otsustas Mixi asutuse saatuse hooleks jätta , "" lisasin . "
376	NA	" "" Just nimelt . "
376	NA	 Ning varsti pärast seda lähed sina Bossi nimel Mixilt kassette küsima . 
376	NA	" Segane värk , mis ? "" "
376	NA	" "" On küll , "" nõustusin , "" keegi on majas ka või ? "" "
376	NA	" "" Sul muidu autoload on või ? "" küsis Kalanägu vastu . "
376	NA	" "" Ei ole . "" "
376	NA	" "" Söödaks oleks võinud sind sellegipoolest kasutada , "" arvas Kalanägu kuidagi pahaendeliselt , "" mitte et ma Albertist oluliselt rohkem peaksin . "" "
376	NA	" "" Mis Albertiga on ? "" pöördusin üle õla tagasi . "
376	NA	" "" Ei tea . "
376	NA	" Pole veel toodud , "" kehitas tema omakorda õlgu . "
377	NA	" Tümpa oli majas ja selgitas : "" Nad läksid tiirutama . "
377	NA	 Albi Bossi autoga ees ja Väike ning Boss teise autoga järele . 
