par_nr	head	sentence
544	NA	 Ei ta olegi nii halb sõitja , arvas mees . 
545	NA	 Ivo karistas seda naist ülbuse eest , ei võtnud eemalt kiirust maha , sõitis , nagu ei näeks avariiohtu , teisele otse külje alla välja . 
545	NA	 Meest vihastas , et teine trügib kõrvalteelt julmalt välja , teades , et nii kallist autost hoitakse kaugele . 
545	NA	 Eks naisel olnud ka rumal olukord — ülalttulija poleks enam pidama saanud , kui ta oleks selle ees pidurdanud . 
545	NA	 Ivo ka ei paistnud kavatsevatki pidurdada . 
545	NA	 Juba see lind tundis , et kodus on keretäis sama hästi kui soolas . 
545	NA	 Nad on ju nii ennast täis , teavad , et jaksavad nii politsei kui ka kindlustuse ära osta . 
545	NA	 Liikluses jääb neile alati õigus . 
546	NA	" Nad olid linna piirile jõudnud ja oma ehmatuse ära talunud "" Mazda "" -daam vuhises neist mööda nagu postist . "
546	NA	" "" Läheb vähemalt saja neljakümnega , "" muigas mees . "
546	NA	" "" Küll neil oleks kasulik kuhugi lääne poole praktikale sattuda . "
546	NA	" Korralikus õigusriigis ei saa raha eest privileege osta . "" "
547	NA	" "" Sina pidid ju selle okeanaariumi külastajate poolel elama , "" meenutas Marit . "
548	NA	 Ivo ei vastanud . 
548	NA	 Nad nääklesid vaid moe pärast . 
548	NA	 Juba mõnda nädalat oli kestnud selline pilvitu õnn , et jää või suhkruhaigeks . 
549	NA	" "" Keegi meenutab Siberi-mälestustes ühte asumisele mõistetud sakslast . "
549	NA	 Mees olevat olnud oma imeliku viisakuse ja kummardamise ja naeratamisega vene plikade naerualune . 
549	NA	 Lihtsalt korraliku saksa poisi normaalne oleks mõjus sealses ümbruses lollakalt . 
549	NA	 Või kujutle , et meile lastaks lahti mõni ütleme rokokooaegne õukonnategelane - kõigi siidsukkade ja paruka ja puudritoosi ja reveransside ja kõrgelennuliste komplimentidega . 
549	NA	" Tahaksid sa sellist kavaleri ? "" "
550	NA	" "" Mine tea , "" ütles Marit . "
551	NA	" "" Noh , ma maksaksin kuldraha , et sind sellise Casanova käevangus kohata ! "
551	NA	 Minuga on selline lugu , et kui ma poleks vähemalt mingil määral ujuma õppinud , siis mõjuksin ilmselt selle sakslase ja naisteküti vahepealsena . 
551	NA	 Nii on lood ! 
551	NA	" Ära siis imesta , kui ma vahel mõne ilusa eestikeelse ütlusega hiilgan või mõnda rooli taha ära eksinud emakaamelit ehmatan . "" "
552	NA	" "" Emakaamelit ? "" "
553	NA	" "" Oled sa näinud mõnda teist nii suursuguselt reserveeritud looma kui kaamel ! "" "
554	NA	 Marit muheles . 
554	NA	 Ta imetles meest ja leidis esmakordselt elus , kui tulus tegevus see on . 
554	NA	 Tema heldinud pilgu all lõi pikkamisi helkima Ivo väga keeruliste komplekside taha varjatud loomulik edevus . 
554	NA	 Ta polnud kunagi uskunud , kui öeldi , et mehed on igavesed lapsed . 
554	NA	 Laste edevusest kiirgavat võlu teadis ta küll . 
555	NA	 Marit nõjatus kabiini nurka , vaatas meest , huultel võbelev naer ja sära silmades . 
556	NA	" "" Mis sulle nalja teeb ? "" imestas Ivo . "
556	NA	 Marit oli talle kinkinud siniseruudulise flanellsärgi . 
556	NA	 See sobis oivaliselt mehe teksade ja metsiku juuksepahmaga . 
556	NA	 Juuksuri juurde mineku oli Marit tal maha laitnud . 
556	NA	 Üle mõne õhtu pesi ta Ivo lokid suure pesukausi kohal põhjalikult puhtaks . 
556	NA	 See oli neil selline mäng - kui kaua mees naise hellitusi talub , enne kui takka üles lööma hakkab . 
557	NA	" "" Kas sa kitarri ei mängi ? "" päris Marit . "
557	NA	" "" Sulle nii sobiks . "" "
558	NA	" "" Õpi sina autot juhtima , siis mina muretsen mõne kidraloksu ja tinistan sinu kõrval . "
558	NA	" Oo soo-oole mio ! "" "
559	NA	 Nad sõitsid juba rannamaadel . 
559	NA	 Haljala-tagune esimene paeklindi rinnatis oli ammu seljataha jäänud . 
559	NA	 Laudtasane ja vaene maa muutus otsekohe liigirohkemaks ja liigendatuks . 
559	NA	 Peagi jõudsid nad teise rusukalderinnatise lähedale ja Marit pidi nüüd tähelepanu teele suunama , et ta meest õigel ajal juhatada märkaks . 
559	NA	 Eemal kaugel , juba rannaliivikul kasvavate metsade tagant paistis äkki meri . 
559	NA	" "" Nagu Reindorffi illustratsioonil , "" ütles Ivo . "
559	NA	" "" Kauge , aga selge , et igatsust esile kutsuda ! "" "
559	NA	 Maritil jäi seda kuuldes suu lahti . 
560	NA	" "" Oota , pea ! "
560	NA	" Sa panid teeotsast mööda ! "" "
561	NA	 Bella ja Hunt võtsid Ivo kahel käel ette . 
561	NA	 Kutsikas oli vahepeal vähemalt kolmandiku jao suuremaks kasvanud ja paistis nii kuri , et Ivo autosse tagasi tõmbus . 
561	NA	 Marit naeris ja peletas penisid . 
561	NA	" "" Õst ! "
561	NA	" Tule , ega nad sind ära ei söö ! "" "
561	NA	 Triin rippus tal juba põlve küljes . 
562	NA	" "" Saa tuttavaks mu õega . "
562	NA	" See on Ivo ! "" "
562	NA	 Aivi tuli parajasti laudast ja oli ehtsalt kohmetu . 
562	NA	" "" Eks sa siis ometi teatanud ette ! "" "
563	NA	 Mihkel koos isa ja Mikuga oli läinud metsa heinu tooma . 
563	NA	 Majas polnud seega hingelistki . 
563	NA	 Et õele riietumise ja tubade kraamimise aega jätta , kutsus Marit Ivo taluga tutvuma . 
563	NA	 Aidaski läks neil omajagu aega , peamiselt aga vaatasid nad laudas sigu ja toitsid küülikuid porgandipealsetega . 
563	NA	 Ivo ei tahtnudki veel ära tulla , kuid Marit vedas ta sauna ja siis väiksesse majja . 
564	NA	" "" Nii ! "" taipas Ivo . "
564	NA	" "" Seda sa siis mulle päriselt näidata tahtsidki ! "" "
564	NA	 Ta jäi ukse kõrvale seisma , vaatas kaua eeskambris ringi . 
564	NA	 Olgugi põline linlane , mõistis temagi , mis selle maja nii võluvaks teeb . 
564	NA	 Siin oli kõik mitte nagu päris , vaid tõeliselt päris . 
564	NA	 Savikrohviga , valgeks lubjatud seinad , jämedatest ümarpalkidest talad ja servamata plankudest karandlagi , mille aeg kordumatult sügavpruuniks oli peitsinud . 
564	NA	 Rohmakalt laotud pliit . 
564	NA	 Raske ristjalgadega laud keset tuba . 
564	NA	 Sellel jämedakoelisest kodusest kangast valge laudlina . 
564	NA	 Linal vana punaste roosidega leivataldrik ja rohmakas lillevaas . 
564	NA	 Akna ääres kangasteljed , mille istepingi olid kudujad aastakümnete jooksul lohku kulutanud ja tuhmilt läikima poleerinud . 
565	NA	 Tagakambris olid arhailine kapp , pulkadest lillepostament ja maast laeni raamaturiiul . 
565	NA	 Siin oli nikerdatud toole , väike ovaalne laud , mis seisis põdrasarvedest jalgadel . 
565	NA	 Seinal rippus kaltsuvaip . 
565	NA	 Ja küljetsi vastu vaipa oli kõrgete nikerdatud otstega voodi , kaetud villase triibulise tekiga , pitskaunistusega linaserv ja padjapüür ainsatena selles rustikaalses ümbruses nüüdsed ja naiselikud . 
566	NA	 Marit oli Ivole rääkinud , et tema päriskodu on maal , kodutalu väikeses majas . 
566	NA	 Tema ema ja isa tutvusid Siberis ja abiellusid seal . 
566	NA	 Mariti sünnipaik oligi Vološino kusagil Tšitaa linna lähedal . 
566	NA	 Tema isa oli oma kümme aastat laagrit ära istunud ja teenis viit asumiseaastat . 
566	NA	 Mariti ema oli koos vanematega sinna kanti küüditatud neljakümne üheksandal , kui ta oli alles neljateistkümnene . 
566	NA	 Mingi täiesti tabamatu loogika järgi ei peetud teda karistusaluseks , sest ta oli ärasaatmisel alaealine . 
566	NA	 Nii polnud temal vaja taotleda luba ärasõiduks ja nad asusidki mehega teele , niipea kui tolle asumiseaeg täis sai . 
566	NA	 Siin , Mariti vanavanemate talus elasid mingid uusasukad , kes ei tahtnud väljakolimisest kuuldagi . 
566	NA	 Kuid väike maja oli tollal Mariti tädi , küüditamisest juhuslikult maha jäänud vanema tütre käes . 
566	NA	 Ta oli kohaliku kooli õpetaja , kuid ei kasutanud riigikorterit , vaid eelistas elada mõni kilomeeter eemal , et kodutalul , mis küll kirja järgi tema oma polnud , silma peal hoida . 
566	NA	 Marit oli kahe ja poole aastane , kui nad siia kolisid ja läks juba kooli , kui võõrad lõpuks minema saadi ja pere suurde majja asus . 
566	NA	 Päriskoduks see väike maja temale jäigi , sest ema surma järel elas ta sagedamini siin koos tädiga , põetas teda viimastel põdemisaastatel ja tõi oma asjad viimseni siia tagasi , niipea kui Aivi ennast suures majas perenaisena tundma hakkas . 
567	NA	" "" Nüüd ma saan aru , mida sõna kodu õieti tähendab , "" ütles Ivo naeratamisi . "
568	NA	 Marit tuli tema juurde , liibus mehe vastu , tõstis näo , sulges silmad , kuid ei oodanud suudlust ära , vaid läks eeskambrisse ja toimetas hetke midagi ukse juures . 
568	NA	 Ivo mõistis , mis käik see niisugune oli . 
568	NA	 Kui Marit , pea rinnal , viivitamisi tagasi tuli , tõstis ta naise lõua üles , vaatas vastupuiklevasse näkku , kus võitlesid trots ja andumus . 
568	NA	 Õrnalt puudutas mees huultega esmalt naise kulme , siis silmalauge , nina ja jõudis tulise , pragunenud huultega suuni . 
568	NA	 Marit väänles sitkena ta käte vahel . 
569	NA	 Kes teab , kui palju öid , mõtles Ivo , on Marit kuulanud selles voodis lebades küla hääli , huikeid , pillimängu ja teel mööduvate paarikeste kudrutamist . 
570	NA	 Mõni aeg hiljem tulid seina taga kerged sammud ja nad nägid , kuidas eeskambrist tuulekotta viiva ukse link alla vajus . 
570	NA	 Hinge tagasi hoides ootasid nad , millal sammud lahkuvad , Mariti sõrm Ivo huultele surutud . 
571	NA	" "" Sind on paljastatud ! "" sosistas Ivo . "
572	NA	" "" Meid ! "" "
572	NA	 Marit tiris teda kõrvust . 
572	NA	" "" Kuuled , meid on paljastatud ! "" "
573	NA	 Kui nad suurde majja läksid , võeti neid väga lihtsalt ja vaikselt vastu . 
573	NA	 Toidulaud oli kaetud . 
573	NA	 Neid oli oodatud . 
573	NA	 Tagakambrist tuli pikk ja laiaõlgne , täiesti lumivalge peaga vanamees , ulatas vaikides suure , kareda käe ja surus inseneri sõrmi , nii et need ragisesid . 
573	NA	 Tüse , lüheldane õemees viskas nalja , õepoeg vaikis , vahtis aknasse . 
573	NA	 Kui Ivo oli istunud , tuli väike Triin , nõjatus mehe põlve vastu . 
573	NA	" "" Sülle ! "" "
574	NA	 Selle laua taga oli hea ja lihtne olla . 
574	NA	 Ivo õlad vabanesid pingest , nii et teda viimasel ajal aina vaevanud kuklavalu järele andis . 
575	NA	 Ta oli siiasõidu mõttele pisut vastu punninud , oli öelnud , et Maritil endalgi on ehk lihtsam , kui nad enneaegu sugulaste ette ei ilmu . 
575	NA	 Mitte midagi kindlat polnud veel nende vahel . 
575	NA	 Lõpuks aga leidis ka tema , et poisikese mängimisel pole mõtet . 
575	NA	 Mõlemad täiskasvanud inimesed . 
575	NA	 Millal siis veel , kui mitte neis aastates ? 
575	NA	 Ja küllap oli Maritil teda näidata vaja . 
576	NA	 Pärastlõunal mindi aiatagusele põllulapile ristikut kärbisesse panema . 
576	NA	" "" Eks näe , kuidas linnamees ka harki pihus hoiab ! "" ütles Mihkel , kui kuulda sai , et Ivo kaasa tuleb . "
576	NA	 Päris tundmatu see töö insenerile polnud . 
576	NA	 Tudengiaastate sügisesed kolhoosiskäigud olid mingi mälestuse jätnud . 
576	NA	 Kuid peagi sai selgeks , et temast pole vastast isegi Maritile . 
576	NA	 Nad kõik olid hanguvarre najal üles kasvanud . 
576	NA	 Vaalutõmmatud pikavarreline ristik oli keerdunud sellisteks köiteks , et jõukohase tüki harutamine tihtipeale aega võttis . 
576	NA	 Lisaks avastas mees , et sellel tööl - laduda heinakahlakaid kärbisepuudele - on mingid temale täiesti tundmatud reeglid . 
576	NA	 Igatahes oli tal poole tunni pärast juba paras tüdimus kallal ja rakud pihus . 
576	NA	 Siis läks veel Marit põllult ära . 
576	NA	 Ivo mõtles juba , kas mitte hangu lihtsalt maasse lüüa ja järele kõndida , kui naine tagasi tuli . 
576	NA	 On tal bensiini veel paarikümne kilomeetri tarvis ? 
576	NA	 Täna on ema surmapäev . 
576	NA	 Isa tahaks surnuaiale minna , Mihkli autol on aga kardaan alt ära . 
576	NA	 Kergendustundega jättis ta pererahva heinu kokku panema ja lonkis taluõuele . 
577	NA	 * * * 
578	NA	" "" Siis hakkasin jooma . "
578	NA	 Ma jõin , nii et maa oli must . 
578	NA	 Kurram , ma lükkasin roppu kanti tööd teha . 
578	NA	 Kevadel hakkasin künniga pihta , ikka neliteist tundi ja rohkem järjest . 
578	NA	 Siis tuli kultiveerimine , äästamine , külvamine , siis tuli hein , siis tuli kombain , nii kaua kui sügiskünnini välja . 
578	NA	 Siis läksin talveks metsa ja panin seal traktori peal nii kaua , kui kevadel teed ära lagunesid . 
578	NA	 Ja kõik selle raha lasin sirgelt kõriaugust alla . 
578	NA	 Plikad said nii palju , kui küsida oskasid . 
578	NA	 Mõlemad said koolis käia nii palju , kui isu oli . 
578	NA	 Aivi rohkem ei tahtnudki , käis siin oma klassid ära ja pärast Jäneda Tema oli kohe algusest saati maatüdruk , temast tuli perenaine . 
578	NA	 Aga Marit hakkas plikast peast Virve küljes rippuma . 
578	NA	 Üks vanatüdruk kasvatas teise . 
578	NA	 Enam ei kõlband miski asi . 
578	NA	 Kodu oli must ja mehed olid ropud ja keski ei oskand miskit rääkida , mis preilnale kõlband oleks . 
578	NA	 Tahtis ja sai nii palju kooli , kui jaksas . 
578	NA	 Raha oli küll , kurask ! 
578	NA	 Kolhoos maksis silmad kinni . 
578	NA	 Nefti oli küll , joo või ise . 
578	NA	 Kõik aiamaad tõmbasin üle ja mis kõik . 
578	NA	 Ja kõik sirgelt kõrisse . 
578	NA	 Kuram , ma olin viiskümmend üks aastat vana , mis ma näinud olin ! 
578	NA	 Põllutöökoolist tulin , mõtlesin ka , et teen kodutalus korra järgi kõik ja puha , kuram , sundaeg oli poole peal , kui võtsid , tõprad , riigi ära . 
579	NA	 Petserist laagrist viidi Tartu tagasi , ütlesid , et nüüd olete punaarmeelased , kuram . 
579	NA	 Ei enam lastud koju puhkusele ega miskit . 
579	NA	 Sain just kroonust kodu , kui jälle tagasi — sõda lahti . 
579	NA	 Petseri taga mina panin kohe üle . 
579	NA	 Kurask , Venemaale ! 
579	NA	 Mis ma sinna ära olen kaotand ? 
579	NA	 Sain aga just aasta kodu olla , vähe vist üle , kui oli näha , et Aadu hakkab vatti saama . 
579	NA	 No , kuram , ei taha neid küüditajaid siia tagasi ! 
579	NA	 Mina läksin Rebase poistega koos . 
579	NA	 Ah sa saadan , Neuhammer oli ikka kool küll ! 
579	NA	 Kah justkui väljaõpetatud soldat ja kahte kroonut teenind ! 
579	NA	 Kui frondile minek oli , läksid naeruga . 
579	NA	 Saab kuradist minema ! 
579	NA	 Takka hullem - visati meid Koršuni alla . 
579	NA	 Ei enam old öössel ega päeval vahet , mudku madista . 
579	NA	 Terve selle pasa käisin otsast otsani läbi . 
579	NA	 Tšehhimaal tahtsid hinge välja võtta . 
579	NA	 Ei , siis tuli üks vene major peale , ähvardas need pätid maha lassa . 
579	NA	 See oli meie pääsmine ! 
579	NA	 Hulga mehi , raisad , tapsid rahu ajal ära , tõpranäod ! 
579	NA	 Kui kuuekümne kaheksandal Vasja neile säru tegi , ma ütlesin - kuda on , ah ? 
579	NA	 Saite nüüd , kuradi punasesidememehed ! 
580	NA	 Minule väänati kümme pluss viis , viiskümmend kaheksa lõige kaks . 
580	NA	 Mitte üks päev mina võlga ei jäänd ! 
580	NA	 Neljakümne viiendal läksin istuma ja viiekümne viiendal tulin välja . 
580	NA	 Kuuekümnendal sai asumise aeg täis ja varastasime ennast Laine ja lapsega sealt tulema . 
580	NA	 Laine vanad ei tuld , et müüvad enne majapidamise maha ja siis tulevad . 
580	NA	 Siiamaale tulevad ! 
580	NA	 Ei lastudki enam , lubati , et Petseri rajooni , aga Eestisse ei saa . 
580	NA	 Vanad ja ausad inimesed , eks sealt oleks ennast ikka siia nihverdand , aga jäid , ja nüüd pole surnuaia kohta kah alles . 
580	NA	 Kõik maatasa . 
580	NA	 Üks sealt tulija ütles . 
580	NA	 Maa pealt kadunud , küla ja kool ja surnuaed ja Eh , elajavägi ! 
581	NA	 Ma olin siis nelikümmend aastat vana ja mis ma näind olin , kui sõda ja nälga ja kaevandusi ja sõimu . 
581	NA	 Sain siia , kurask , miski rändrahvas majas sees . 
581	NA	 Kuuekümne neljandal aastal , kurask , ma ostsin selle taluvärgi kolhoosi käest tagasi . 
581	NA	 Raha oli küll , kui tööd viitsisid lükata . 
581	NA	 Saime mõne aasta elatud , siis oli Lainel vähk ja läks . 
581	NA	 Ja siis mina hakkasin jooma ja jõin kohe nii , et maailm oli must . 
581	NA	 Üks joodikute mörin oli ilmast ilma köögis ja plikad olid vihased ja nutul ja käisid Virve juures varjul , kui liiga ropuks läks . 
581	NA	 Eks ma olnd ikka loll küll ! 
581	NA	 Siis oli Virvel kah vähk külges ja põdes ja läks kah . 
581	NA	 Ja siis mulle nagu pandi aru pähe . 
581	NA	 Mees , mis sa lakud nagu siga ! 
581	NA	 Nüüd mina olen juba seitsekümmend kolm aastat vana ja mõtle , mina olen kolm aastat sõdind ja kümme aastat maa all olnd ja üle kolmekümne aasta traktori peal olnd ja viisteist aastat hirmsal moel viina võttand ja minul ei ole veel suurt häda ühtigi . 
581	NA	 Ja plikad kasvasid kah lõpuks inimesteks ja nüüd mul on rõõm vaadata , kuidas Mihkel kohta peab . 
581	NA	 Kitsas on küll . 
581	NA	 Nii kitsas ei olnud meil Vološinos kah , kui raha peale mõtelda . 
581	NA	 Aga see on oma värk , kõik see töö , mis teed . 
581	NA	 See jääb omale . 
581	NA	 Ja mina mõtlen , et oleks kõik need viiskümmend aastat saand sedasi omale teha , meie oleksime kõik hoopis teised inimesed olnd ja elu oleks teine olnd . 
581	NA	" Aga mina olen ikkagi õnnelik inimene , et ma kõik selle ära olen näind ja veel seda uut asja kah mulle näha anti . "" "
582	NA	 Ivo ja vana Möller istusid surnuaiamüüril päikese käes ja vanamees rääkis . 
582	NA	 Tagasisõiduga polnud kummalgi kiiret . 
582	NA	 Surnuaed asus lausa mere kaldal . 
582	NA	 Otse tagamüüri äärest algas järsk kaldanõlv ja selle all oli vaikne laht . 
582	NA	 Eespool oli uus , nukutoana korras sadam . 
582	NA	 Meri oli õhtupäikeses tüüne ja tasa laineid veeretav . 
582	NA	 Paar valget pilve libises taevas . 
582	NA	 Uimaseid , enesega rahulolevaid kajakaid seisis kaldakividel . 
582	NA	 Ükski ei lennanud , ei kisendanud , ei otsinud süüa . 
583	NA	 Ennist , kui vanamees vaikiva siiasõidu järel autost maha tuli , laskis Ivo tal üksi surnuaeda minna ja jalutas randa . 
583	NA	 Sadamast läände jäi piirivalvurite kunagine vaatlustorn . 
584	NA	 Ta jalutas selleni , leidis sealt lagastatud ja mahajäetud paiga , nagu neid nüüd kogu Eestimaa täis on . 
584	NA	 Puruks pekstud sisustusega kiviosmik , betoonist kuulipildujapesa , üles rebitud kaableid , lipendavaid pabereid ... 
585	NA	 Mariti isa meenutusi kuulates mõtles Ivo Lepala äkki , et ta on elanud oma elu , aimamata selle mehe olemasolu . 
585	NA	 Tema lugu oli üks neist arvutuitest lugudest , mis lõpuks moodustavadki põlvkonna kogemuse . 
585	NA	 Mariti kaudu sai see nüüd mingil viisil ka tema osaks , kas ta tahtis või ei . 
585	NA	 Esimest korda selle aja jooksul taipas mees , et naine seob teda hoopis uue maailmaga . 
585	NA	 Ta polnud üldse kindel , kas ta neljakümne kahe aastasena tahab veel saada kellekski teiseks , kui ta juba on . 
586	NA	 * * * 
587	NA	" "" Lõo , lõõrita sa ! "" lõõritas Marit . "
587	NA	 Ta värvis jälle lõngu , seekord päikesepunast . 
587	NA	 Näis , et ta oli kätte saanud selle vahepealse tooni ruuge ja purpuri vahel , hommikupäikese tooni , kui udu hajub ja silmapiirilt kerkiv tuline kuul just sooja hakkab andma . 
587	NA	 Jumal teab mis ajast polnud ta laulnud . 
587	NA	 Tal oli musikaalsust ja üksjagu häältki . 
587	NA	 Kooli segakooris oli ta koguni solistina esinenud . 
587	NA	 Aga koos emakeelse laulu kadumisega estraadilt ja eetrist , kuigi vist muudel põhjustel , oli õpetajannale aja jooksul tunduma hakanud , et oma korteris vanu viise valju häälega laulda pole just päris sobiv . 
587	NA	 See kostis paratamatult nii allkorruse korterisse kui hoovigi . 
587	NA	 Kuid täna ei hoolinud ta sellest . 
587	NA	" "" Vanu laule hea on laulda , kui kõik sõbrad lõkke äärde jälle kokku tulnud on "" Teda ajas naerma . "
587	NA	 Kuidas ta küll vallavanema puu otsast alla põrutas ! 
587	NA	 Madis oli ta klassivend . 
587	NA	 Peaaegu naaber . 
587	NA	 Omal ajal haudus ta Mariti suhtes julgemaidki plaane . 
587	NA	 Igatahes oli see kõik kusagil väga kauges minevikus . 
587	NA	 Viimastel aastatel piirdus kõik mehepoolse lõõbiga . 
587	NA	 Juba ukselt - kallis Mari ! 
587	NA	 Aina oli ta saanud väljapeetult viisaka , täiesti distsiplineeriva vastuvõtu . 
587	NA	 Ta oli harjunud sellega , et lõugadele voli andes ei riski ta millegagi . 
588	NA	 Nad sõid parajasti õhtust , istusid päevast väsinuna teetasside taga , lasksid punasel videvikupäikesel järjest kaugemale köögi nurka ulatuda . 
588	NA	 Nii oli selle pere viis alati olnud . 
589	NA	 Madis Kallaus tuli nagu ikka , hooga koputanud ja kohe ukse avanud , astus ta üle läve . 
589	NA	 Marit kallis ! 
589	NA	 Kui palju aastaid ! 
590	NA	 Marit , kes pliidi juures parajasti teetasse täitis , pani kannu käest ja see hakkas tulisel pliidiraual laulma . 
590	NA	 Kuid selle asemel , et viisakalt küsida , mis külalise siia toob , selle asemel , et istet pakkuda ja kapist teetassi võtta - olgu naabrimees lahke , laual on värske maasikamoos Selle asemel lõi Marit hetkeinspiratsiooni ajel käed laiali ja langes mehele kaela . 
591	NA	" "" Madis , mu kallis vallavanem ! "" "
592	NA	 Mihkli lusikas kukkus kolksatades taldrikule . 
592	NA	 Nüüd pidi küll igale hingelisele , Bella kaasa arvatud , selge olema , et Maritiga on toimunud pöördelised muutused . 
593	NA	 Marit mõistis isegi , kuidas ta kunagise peokaaslase ära oli ehmatanud . 
593	NA	 Seda ohtu , et võõras naine talle teiste nähes kaela kukub , ei olnud tal siin peres küll olnud . 
593	NA	 Kuid veel midagi sai Maritile selgeks ja tegi ta salaõnnelikuks . 
593	NA	 Silmanurgast oli ta näinud Ivo ilmet . 
593	NA	 Tema pärast polnud seni küll ükski mees armukadedust tundma pidanud ! 
594	NA	 Edasi , kogu selle aja , mis Madis neil viibis , tundis Marit seda kiivast hingust , mis Ivo poolt lähtus . 
594	NA	 See hellitatud mees , see tõmmu paharet , kes on harjunud , et tüdrukud nagu küpsed õunad ... 
595	NA	 Madisel oli tegelikult asjalik jutt . 
595	NA	 Ta tuli nõu küsima . 
595	NA	 Külla on kooli vaja . 
595	NA	 Maja on ju olemas , vajab ainult kohendamist . 
595	NA	 Ja enne on vaja need vanad inimesed sealt kuhugi mujale varju alla saada . 
595	NA	 Mõeldud juba on , kolhoosiosakonna kontor seisab nagunii tühjalt Aga mida Marit , kogenud õpetaja , arvab , kas sellest majast tänapäeva koolile väheks ei jää - võimlat näiteks ei ole . 
595	NA	 Ja üldse , mis sellest saab ? 
595	NA	 Omal ajal pandi väikesed koolid just majandusele viidates kinni . 
595	NA	 Mida see maksab ? 
595	NA	 Kui palju maksab riik ? 
596	NA	 See polnud jutule tuleku põhjus , mõistis Marit . 
596	NA	 Madis tiirutas ümber peaküsimuse , tihkamata lagedale tulla , enne kui Mihkel selle välja portsatas - Mari tuleb ja paneb selle poe teil käima ! 
596	NA	 Vaikus , mis sellele järgnes , oli piisavalt kõnekas . 
597	NA	 Ja nüüd ta aina sellele mõtleski . 
597	NA	 Alustama peaks esimesest klassist ja kooli sealt kasvada laskma . 
597	NA	 Tema ei ole algklasside õpetaja , kuigi ta sellega toime tuleks ja meelsamini päris väikestega tegelekski . 
597	NA	 Et poleks vaja valmis arusaamu murda . 
597	NA	 Maritile sai aina selgemaks , kui tüdinud on ta linnast ja kuivikurollist , millesse ta siin sattunud on . 
597	NA	 Aga just praegu ei osanud ta mingeid tulevikuplaane teha . 
597	NA	 Kõik oli veel liiga lahtine . 
598	NA	" "" Kui kallist kodust läksin ma ära kaugele , "" laulis ta ja vakatas . "
598	NA	 Ta oli trepil kuivalt klõpsuvaid kontsi kuulnud . 
598	NA	 See tulija ei saanud olla keegi muu kui Hilda . 
599	NA	 Marit oli kuulnud , mida neist räägiti , kuigi ta seda kunagi päris tõsiselt ei olnud võtnud . 
599	NA	 Pidi küll haige inimene olema , kes seda laimu uskus . 
599	NA	 Kuid nüüdsed stseenid panid teda kahtlema , kas Hilda siiski kõike kuidagi teisiti polnud mõelnud . 
599	NA	 Mis neid siis sidus ? 
599	NA	 Hingepuistamised . 
599	NA	 Hilda püüd teda lohutada ja hoida , pisut peasilitamist ja põske põse vastu surumist , ümbert kinni võtmist . 
599	NA	 Nad olid mõlemad üksikud naised ja tundsid end nii vähem üksikuna . 
599	NA	 Miks Hilda nii aktiivselt armukade oli ? 
600	NA	 Täna oli ta leebelt eleegiline . 
600	NA	 Teadatahtjal oli siin linnas kõik alati teada . 
600	NA	 Milleks oleks Marit pidanud seda veel üle rääkima ? 
600	NA	 Ta oli lihtsalt liiga õnnelik , et teise kurbust jagada . 
601	NA	" "" Näita siis vähemalt teda mulle ! "" nõudis sõbranna , endal peaaegu vesi ahjus . "
602	NA	" "" Miks ei , "" arvas Marit , ise kiiresti mõeldes , et siia , nende pessa ta Hildat kolmandaks küll ei taha . "
602	NA	 Ta leppis kokku , et püüab Ivo seitsmeks õhtul baari meelitada , tulgu Hildagi sinna . 
603	NA	" "" Iga kord , kui tood mul roose "" ümises ta tasa , kuni nägi Hilda selga majade vahele kadumas ja lasi siis täiel häälel : "" Tahan öelda sulle ma : sama kaunid kui need roosid , oled nõnda kallis sa ! "" "
604	NA	 * * * 
605	NA	 Kaks jäätisetopsi näpus , astus Ivo kaupluse klaasuksest varikatuse ala . 
605	NA	 Ta jäi trepile hetkeks seisma . 
605	NA	 Näis , nagu oleks ta millegi otsa komistanud . 
605	NA	 Marit istus endiselt välikohviku valge laua juures . 
605	NA	 Kuid naise kõrval oli end sisse seadnud uhke tõupuhas afgaani hurt . 
605	NA	 See leekivakarvaline olevus vaatas äraoleval pilgul kaugusse . 
605	NA	 Ja teisel pool lauda istus tõsine , püstipäine , iseteadlikult rahulike silmadega , nudiks pügatud blond tüdruk . 
606	NA	 Kairi pilku jälgides pöördus Marit üle õla vaatama , silmas Ivot ja ta rahulikku ilmet jumestas rõõm . 
606	NA	 Sa siis naistest aru ! 
607	NA	 Ivo teretas ja istus , ulatas ühe jäätisekoonuse Maritile ja teise , väikesest kõhklusest jagu saades , Kairile . 
608	NA	 Muidugi polnud Marit ju lunastanud litsentsi tema valdamiseks ... 
609	NA	 Kuid naised vestlesid rahulikult ja lihtsalt nagu vanad südamesõbrannad . 
609	NA	 Kairi mõistis , et Ivo oli toonud jäätise endale ja ta käsi peatus viivuks . 
609	NA	 Kuid ta taipas kohe mängu olemuse , ja võttis pakutu vastu , vajutas oma väikesevõitu , kuid ühtlased hambad šokolaadiglasuuri , kahvatusinistes silmades lühike tänulikkusehelk . 
610	NA	" "" Ma ei salli küünilisi naisi ! "" oli vist üks viimaseid asju , mida Ivo oli talle öelnud . "
610	NA	 Ja Kairi oli voodist tõusnud , ajanud valge kleidi paljale kehale . 
610	NA	" "" Ega ole suurt asja sallidagi ! "" "
