par_nr	head	sentence
234	NA	 Tüdruk noogutas . 
235	NA	" "" Jah . "
235	NA	 Neil on sellised mitmeharulised piitsad . 
235	NA	" Nad võtavad oma rüüd seljast ja piitsutavad end paljal põrandal põlvitades , kuni satuvad ekstaasi ... "" "
236	NA	" "" Palverändurid ka ? "" "
237	NA	" "" ... jah , "" sõnas Carna lõpuks vaikselt . "
237	NA	" "" See on otsekui mingi massihüpnoos , mingi hullus ... "" "
238	NA	" "" Kummal pool altaribarjääri sina olid ? "" katkestas Uber teda karmilt . "
238	NA	" "" Sees või väljas ? "
238	NA	" Noh ? "" "
239	NA	 Tüdruk langetas pilgu ja vaikis . 
240	NA	 Uber rebis ta asemelt püsti , pööras seljaga enda poole ja kiskus kuldse rüü üles . 
240	NA	 Paljal seljal punetasid vorbid . 
241	NA	" "" Miks ? "" pomises mees löödult . "
241	NA	" "" Miks ? "" "
241	NA	 Ta lasi rüü lahti ja see vajus pikkamisi alla . 
242	NA	 Tüdruk pöördus . 
242	NA	 Ta silmad olid pisaratest märjad . 
243	NA	" "" Anna andeks , Uber , "" nuuksus ta . "
243	NA	" "" Ma ei tea , mis minuga juhtus . "
243	NA	 Ma ju ütlesin , et see oli nagu massihüpnoos . 
243	NA	 Ma ... ma ei suutnud enam selgelt mõelda ... 
243	NA	 Ma tean , et ma tegin sulle haiget . 
243	NA	" Anna mulle andeks ! "" "
244	NA	 Uber vajus raskelt istuma . 
245	NA	" "" Nii see siis algab , "" pomises ta . "
245	NA	" "" Ja nii algas see ka Tamery jaoks . "
245	NA	 Kes teab , millega see lõppes ? 
245	NA	 Kes teab , millega see sinu jaoks lõpeb ? 
246	NA	 Võibolla tuli ka Tamery sellessesamasse kloostrisse siin ; võibolla istus ta samas toaski , seljal punetamas esimesed vorbid ... ? 
246	NA	 Või oli see mõni teine klooster ? 
246	NA	 Võibolla elab ta praegugi mõne kloostri kongilaadses ubrikus , silmis samasugune surnud pilk , nagu neil teistel siin . 
246	NA	 Elab , kantuna mingist palavikulisest tungist , mis neid ööl kui päeval kabelisse meelitab ; elab , lootmata enam kunagi leida seda õnne , mida ta siia kord otsima tuli ... 
247	NA	 See oli aastaid tagasi ... 
247	NA	 Me puhkasime temaga Selenusel . 
247	NA	 Lõputu meri , lõputu rand , lõputu suvi . 
247	NA	 Lõputu romantika . 
247	NA	 Ja siis korraga ta kadus . 
247	NA	" Hommikul ärgates oli padjal vaid kiri : "" Läksin Hundile palverännakule . "
247	NA	 Andesta . 
247	NA	" T. "" "
248	NA	 Ma ei suutnud teda kunagi lõpuni mõista . 
248	NA	 Meil oli kõik olemas , me olime õnnelikud . 
248	NA	 Ja ometi jättis ta selle kõik , et tulla siia , Hundile . 
248	NA	 Ma ei leppinud sellega . 
248	NA	 Ma otsisin teda ; ma üritasin teda leida . 
248	NA	 Asjata . 
248	NA	 Ma ei leidnud teda . 
249	NA	 Ma ei tea siiani , miks ta seda tegi . 
249	NA	 Võibolla ei teadnud ta isegi , nagu ka sina seda täpselt ei tea . 
249	NA	 Võibolla oli see naiselik kapriis , hetketuju , mingi mõttesähvatus , mis tundus korraga arusaamatult tähtis ... 
249	NA	 Ma ei tea . 
249	NA	" Kuid ma olen teinud kõik , et mõista ... "" "
250	NA	 Carna astus pisaraid pühkides lähemale , võttis ta pea oma käte vahele ja suudles teda laubale . 
251	NA	" "" Ma aitan sind , "" sõnas ta mehele silma vaadates . "
251	NA	" "" Ma aitan sul mõista . "
251	NA	" Ma luban . "" "
252	NA	 Uber istus Yawollahi Hadegha kongis ja kuulas . 
252	NA	 Yawollahi Hadegha oli kloostri arhivaar ning ainus veidi rõõmsameelsem isik terves selles süngevõitu koguduses . 
252	NA	 Ta oli vaatamata kloostris veedetud aastatele ikka veel rõõsa näojumega tüsedusele kalduv varases keskeas mees . 
252	NA	 Näis , et ta kannatas suhtlemisvaeguse all . 
252	NA	 Teda rääkima saada polnud kuigi raske ülesanne , eriti pärast seda , kui Uber talle oma Ektor Gabise traktaadi eksemplari oli näidanud . 
252	NA	 Antikvaari silmad olid raamatukest nähes põlema löönud ning Uberi kinnitus , et ta võib selle rariteedi endale saada , oli kõrvaldanud mehe viimasedki kahtlused . 
253	NA	 Hadegha rääkis . 
253	NA	 Uber esitas aegajalt mõne suunava küsimuse ja lasi siis arhivaaril edasi kõnelda . 
253	NA	 Õigupoolest ei rääkinud too midagi erilist . 
253	NA	 Mõned mälestused , tähelepanekud kloostri elust ja värvikad kirjeldused Surma ning Taassünni unustamatust kogemusest . 
253	NA	 Sellest ta peamiselt rääkiski . 
253	NA	 Tunnetest , meeleoludest , emotsioonidest ; füüsilistest ja psüühilistest aistingutest , mis inimesele Elu ja Surma maagilist piiri ületades osaks saavad . 
254	NA	 Uber kuulas ja tal hakkas jube . 
254	NA	 Hadegha seda ei tajunud . 
254	NA	 Ta rääkis endise vaimustusega Avanemise kordumatust imest , kuid Uber kuulis hoopis midagi muud . 
254	NA	 Aastatega oli ta õppinud nägema sõnade taha , looma seoseid . 
254	NA	 Ja see , mida ta nüüd nägi , täitis ta õudusega . 
255	NA	 Carna oli juba uinumas , kui nõrk koputus ta uuesti ärkvele sundis . 
255	NA	 Uks paotus ja Uber puges ettevaatlikult ringi piiludes sisse . 
255	NA	 Ta oli surmkahvatu ja silmnähtavalt endast väljas . 
256	NA	" "" Mis lahti ? "" hüüatas Carna istuli tõustes ehmunult , kohutatud mehe väljanägemisest . "
257	NA	" "" Ma sain vist teada ... "" pomises Uber ja sulges valugrimassi saatel silmad . "
257	NA	" "" Parem , kui ma poleks kunagi siia tulnud ! "" "
258	NA	" "" On see siis nii hirmus ? "" päris tüdruk kartlikult , jälgides , kuidas mees närviliselt mööda tuba käib . "
259	NA	" "" Hirmus ? "" "
259	NA	 Uber oigas . 
259	NA	" "" See on kohutav . "
259	NA	 See on jube , haiglane , võigas ... 
259	NA	" See on koletislik ! "" "
260	NA	 Ta räntsatas istuma ja sasis sõrmed juustesse . 
261	NA	" "" Rahune ! "" sõnas Carna karmilt . "
261	NA	 Ta tõusis ja astus mehe ette . 
261	NA	 Siis võttis ta mehe paled oma pihkude vahele ja tõstis ta pea , sundides endale otsa vaatama . 
262	NA	" "" Vaata mulle otsa ! "
262	NA	 Nii ! 
262	NA	" Ja nüüd räägi ! "" "
263	NA	 Uber ohkas , püüdes rahuneda . 
263	NA	 Tüdruku tume pilk langes ta peale nagu tõusulaine ning kandis kõik muu minema . 
264	NA	" "" Ma rääkisin antikvaariga , "" sõnas ta lõpuks mõtlikult . "
264	NA	" "" Ja ma tean nüüd , mis neil kõigil viga on . "
264	NA	 Ma tean , miks teejuht meie peale mägedes vihastas , kui me ei tahtnud edasi minna . 
264	NA	 Ma tean , miks kloostrielanikud palveränduritest erinevad . 
264	NA	 Ma tean , miks nad on tuimad , miks nende pilk on surnud . 
264	NA	 Ma tean , miks nad ei söö ja miks nad ei maga . 
264	NA	 Ma tean , mis neid kabelisse sunnib ... 
265	NA	 See on Surm , Carna . 
265	NA	 Surm ja sellele järgnev Taassünd . 
266	NA	" See on sõltuvus . "" "
267	NA	 Tüdruk võpatas . 
268	NA	" "" Sõltuvus ? "" "
269	NA	" "" Jah . "
269	NA	 Surmasõltuvus . 
269	NA	" Avanemise narkomaania . "" "
269	NA	 Uber muigas mornilt . 
269	NA	" "" Arhivaar pajatas mulle tundide kaupa tunnetest , mis valdavad inimest , keda Surm on võtnud ja kes läbi Taassünni tagasi pöörduvad . "
269	NA	 See , kuidas Elu läbi Surma sinusse tagasi voolab , pidavat olema nagu laavavoog jääst kallaste vahel . 
269	NA	 Avanemine , see hetk , mil Elu Surma müüridest jäädavalt läbi murrab , olevat nagu plahvatus , vulkaanipurse , maavärin ... 
269	NA	 See on Universumi alguse Suur Pauk , mis viimsegi närvi elektrina särisema lööb ja aju mõnukeskused otseühendustega lühisesse laseb . 
270	NA	 Kujuta ette kõige täiuslikumat ja võimsamat orgasmi . 
270	NA	 Avanemine on nagu kümne ... ei , saja , tuhande , sajatuhandekordne orgasm . 
270	NA	" Pole ime , et enamus neist , kes seda kordki on kogenud , langevad selle võimusesse ja on nõus kõigega , et seda uuesti läbi teha ... "" "
271	NA	" "" Nad jäävad igaveseks siia , kloostrisse , "" pomises Carna , meenutades nende nägusid , kellega ta koos kabelis Imet oli oodanud ; nende silmade tühja ja surnud , kuid haiglaselt läikivat palavikulist pilku . "
271	NA	" "" Nad istuvad Altaril , loevad oma palveid ja ootavad , sest keegi ei tea , millal järjekordne Avanemine aset leiab . "
271	NA	" Ja neid saab aina rohkem ... "" "
272	NA	" "" See pole füüsiline sõltuvus , vaid psüühiline , "" jätkas Uber . "
272	NA	" "" Nende käed ei värise , kui nad oma doosist ilma jäävad , nad ei tõmble krampides , kuid nende hing tõmbleb . "
272	NA	 Nad on närvilised , ärrituvad kergesti ... ja nad suudavad mõelda vaid ühest asjast — Taassünni orgastilisest elamusest . 
273	NA	 Nad tulid siia , lootes , et Avanemine ongi tee õnnele , ja siin nad nüüd on , oodates oma ülima õndsuse kaduvaid hetki . 
273	NA	 Hetki , mida eraldab lõputu tühjus , lõputu piin . 
274	NA	 Nad kannatavad , Carna . 
274	NA	 Kuid see pole usk , mis neid piinab . 
274	NA	 Nad on oma keha vangid . 
274	NA	 Arvad , et religioon sunnib neid paastuma ja magamata öid veetma ? 
274	NA	 Ei . 
274	NA	 Nad teevad seda oma tajude teravdamiseks ; et siis , kui Avanemine neid endasse haarab , tunnetaksid nad seda veelgi kirkamalt , veelgi võimsamalt . 
274	NA	 Iga päev petavad nad enda lootusi , sisendades endale , et teenivad ülimat Jumalat , Kõrgemat Teadvust , teenides tegelikult vaid iseenda naudinguid . 
275	NA	 See on süütunne , mis neid end piitsutama sunnib . 
275	NA	 Alateadlikult tunnevad nad vajadust karistuse järele , sest nad teevad midagi , mida nende mõistus heaks ei kiida ; midagi , mis on vale ... 
275	NA	 Kuid valu , nagu ka nälgimine , vaid ergastab nende meeli , kütab seda arutut ekstaasi , mis nende ihu räbalateks rebib . 
275	NA	 Ja kui nad siis taipavad , et on end jälle kord petnud , karistavad nad end taas . 
275	NA	 Ja taas . 
275	NA	 Ja taas . 
275	NA	 Üha uuesti ja uuesti . 
275	NA	 See ei lõpe kunagi , Carna . 
275	NA	" Kes kord sellesse ringi on langenud , ei pääse enam iial välja ! "" "
276	NA	 Uber langetas pea kätele ja ta sõrmede vahelt langes põrandale kaks pisarat . 
277	NA	" "" Vaene Tamery , "" pomises ta . "
277	NA	" "" Sellist saatust polnud ta küll ära teeninud . "
277	NA	" Sellist saatust pole keegi ära teeninud . "" "
278	NA	" "" Suudad sa ette kujutada Jumalat , kes laseb sellisel asjal sündida ? "" hüüatas ta siis pead tõstes ja Carnale otsa vaadates ning ta pilgus viskles valu . "
278	NA	" "" Suudad sa ette kujutada Jumalat , kes soosib seda ; kes naudib iga hetke nende õnnetute piinast ? "" "
279	NA	" "" Mis siis , kui see polegi Jumal ? "" sõnas tüdruk korraga vaikselt ning sädemed ta silmades kustusid . "
279	NA	 Ta pilk oli külm ja üksildane . 
279	NA	 Kellukesed olid vaikinud . 
280	NA	" "" Mida ? "" küsis Uber jahmunult . "
281	NA	" "" Mis siis , kui see polegi Jumal , "" kordas tüdruk kõlatult . "
282	NA	" "" Kes siis ? "" ei mõistnud Uber . "
283	NA	" "" Ma ei tea . "" "
283	NA	 Carna mõtles veidi . 
283	NA	" "" Kui ... "
283	NA	 Kui see sõltuvus oleks mingi Taassünniga kaasnev kõrvalmõju , mida Kõrgem Teadvus ei osanud ette näha , siis nüüdseks peaks ta selle olema ammu avastanud . 
283	NA	 Avastanud ja kõrvaldanud . 
283	NA	" Aga see jätkub , Uber ! "" "
284	NA	" "" Mis tähendab , et see on Kõrgemale Teadvusele kuidagi kasulik , "" jätkas mees tüdruku mõtet . "
284	NA	" "" Kui mitte ... "" "
284	NA	 Mõte oli nii koletu , et lõi hetkeks hinge kinni . 
284	NA	" "" Kui mitte see polegi ta eesmärk . "" "
285	NA	" "" Sõltuvuses inimkond ? "" ei tahtnud Carna uskuda . "
286	NA	" "" Ja tema seda kontrollimas , "" kinnitas Uber süngelt . "
287	NA	" "" Aga see on ju ... "" "
288	NA	 Uber noogutas . 
289	NA	" "" Invasioon . "
289	NA	 Vaikne ja hiiliv , aga seda hirmuäratavam . 
289	NA	 Ei mingeid vaenulikke laevastikke , ei mingeid lahinguid kosmilises tühjuses ... 
289	NA	" Vaid inimesele igiomane tung üleloomuliku poole , tema vajadus Kõrgema Teadvuse , Jumala järele . "" "
290	NA	" "" Jumal küll ! "" "
290	NA	 Carna vabises . 
290	NA	" "" Ma ei suuda seda uskuda ! "" "
291	NA	" "" Täpselt ! "
291	NA	 Selles asja võlu seisabki . 
291	NA	" Kes seda ikka usuks ? "" "
291	NA	 Uber oli püsti hüpanud ja kõndis taas erutatult kambris ringi . 
291	NA	" "" Kuid mida rohkem ma sellele mõtlen , seda kindlam ma olen , et sul on õigus . "
291	NA	 Isegi Ektor Gabise traktaat omandab selle teadmise valguses uue tähenduse . 
291	NA	 Mul pole seda küll enam käepärast — jätsin antikvaarile — kuid ma mäletan niigi , mis seal seisis : 
292	NA	" "" Võibolla ületas inimene ilmaruumi avarusse jõudmisega mingil moel kõiksuse teadvuse taluvuse piiri . "" "
292	NA	" ; ja teisal : "" Maa religioonid olid ühe planeedi religioonid , nad saidki võrsuda ja idaneda vaid piiratud ruumis . "" "
293	NA	 Võibolla olid Maa religioonid tõesti mõeldud inimkonda sellel planeedil kinni hoidma . 
293	NA	 Inimene aga ei hoolinud sellest ja alistas ruumi . 
293	NA	 Ta jõudis tähtedele ja arvas , et on leidnud õnne , jõudnud sihile . 
293	NA	 Ta unustas ühe lihtsa tõe — otseteed õnnele pole olemas . 
293	NA	 Tähtedele jõudmine pole tee lõpp , see on alles pika tee algus . 
293	NA	 Ja on keegi , kellele see ei meeldi . 
293	NA	" Sest tähtedele jõudmisega on inimkond tõesti ületanud mingi piiri . "" "
294	NA	" "" Mida sa kavatsed teha ? "" "
295	NA	" "" Ma ei tea . "" "
295	NA	 Uber seisatas ja vaatas tüdrukut , kes oli voodinurka pugenud ja end seal hirmunud loomakesena kerra tõmmanud . 
295	NA	" "" Kõigepealt pean ma siit minema saama . "
295	NA	 Ma ei suuda enam hetkegi nende seinte vahel veeta . 
295	NA	 Ja siis ... 
295	NA	" Ma ei tea , võibolla lähen ma Koriandrile . "" "
296	NA	" "" Sinna ... manipuleeritavasse orjanduslikku maailma ? "" jahmus Carna . "
296	NA	" "" Miks ? "
296	NA	" Sa polnud sellest süsteemist ju kuigi heal arvamusel . "" "
297	NA	" "" Miks ? "
297	NA	 Ära unusta , et Uus Avanemine on Koriandril keelatud . 
297	NA	 Taassünni kultus levib inimeste maailmades kulutulena . 
297	NA	 Räägitakse , et isegi Terranoval on juba esimesed templid . 
297	NA	" See näib võibolla saatuse irooniana , kuid võib juhtuda , et varsti on just orjanduslik Koriander , see inimkonna häbiplekk , sellesama inimkonna viimane kants , mis alistajale vastu astub . "" "
298	NA	" "" On neil lootust ? "" "
299	NA	" "" Kes teab ? "" kehitas Uber õlgu . "
299	NA	" "" Kuid kui kellelgi üldse lootust on , on see Koriander . "
299	NA	 Kõigist inimeste maailmadest on neil kõige arenenum tehnika . 
299	NA	" Ja nad on fanaatikud ... "" "
300	NA	" "" Sa pead riideid vahetama ! "" pahvatas tüdruk ootamatult . "
300	NA	" "" Selles palveränduri ürbis ei tohi sa minna ! "" "
301	NA	" "" Miks ? "" ei mõistnud Uber . "
301	NA	" "" Mis sellel siis häda on ? "
301	NA	 Ja pealegi — mida muud mul selga panna olekski ? 
301	NA	" Oled sa unustanud , et peale nende ürpide pole meil ju midagi ? "" "
302	NA	" "" Selles see asi ongi , "" noogutas Carna , kes oli hirmunud loomakese endast minema peletanud ja hakanud toimekalt ringi askeldama . "
302	NA	 Ta tiris voodilt maha triibulise teki ja hakkas siis oma kotis sobrama . 
302	NA	" "" Miks meil lasti kõik seljast ära võtta , kui see rüü anti ? "
302	NA	 Et me kannaksime alati ja ainult seda kuldset larakat . 
302	NA	 Ja jällegi — miks ? 
302	NA	 Selge see , et selle abil on kloostri omi võimalik teistest eristada , kuid mis siis , kui on veel midagi ? 
302	NA	 Kui selle abil on võimalik inimesi jälgida , üles leida , võibolla isegi mõjutada ? 
302	NA	" Kui kogu see Surma ja Taassünni müsteerium on üles ehitatud nendele rüüdele ; rüüde ja Altari koosmõjule või veel millelegi ... ? "" "
303	NA	 Uber kergitas oma kuldse rüü serva ja silmitses seda lähemalt , sõrmedega üle sileda ja libeda materjali libistades . 
303	NA	 Tont võtaks , tüdrukul võis isegi õigus olla . 
303	NA	 Sellesse võis olla sisse valatud sensoreid , mikrokiipe , terveid elektroskeeme ja andmevõrke ... mida iganes ! 
304	NA	 Carna oli niidi ja nõela leidnud ning traageldas nüüd tekist kokku midagi pontsholaadset , millel oli keskel auk pea jaoks ja narmad servades . 
305	NA	" "" Võta ! "" sõnas ta , hammustas niidi puruks ja viskas improviseeritud kuue Uberile , kes selle kinni püüdis . "
305	NA	" "" Selle palveränduririietuse viin ma sinu kambrisse ja ütlen kõigile , et sind ei segataks — et sa palvetad , paastud , mediteerid või veel midagi — ühesõnaga : valmistad end Avanemiseks ette . "
305	NA	" Pane selga ! "" "
306	NA	 Uber silmitses primitiivset hõlsti oma käes ja kõhkles . 
306	NA	 Milleks selline maskeraad ? 
306	NA	 Oli see ikka vajalik ? 
307	NA	" "" Pane selga ! "" kordas Carna nõudlikult . "
307	NA	" "" Kui palveränduri riietus tõesti annab neile võimaluse sind jälgida , on parem mitte riskida . "
307	NA	 Sa esitasid küsimusi ; sa nuhkisid siin kõikjal ringi ... 
307	NA	 Kui nad aimavad , mida sa tead ... 
307	NA	 Mis siis , kui nad püüavad sind takistada . 
307	NA	" Kui ... kui nad lasevad sul surra , surra lõplikult , ilma Taassünni võimaluseta ? "" "
308	NA	" "" Rahune , "" pomises Uber . "
308	NA	" "" Mida ma siis kuulsin või nägin ? "
308	NA	 Seda , mida sajad enne mind on kuulnud . 
308	NA	 Seda , mida tuhanded enne mind on näinud . 
308	NA	 Neil on kõrvad , aga nad ei kuule . 
308	NA	 Neil on silmad , aga nad ei näe . 
308	NA	 Mina kuulsin . 
308	NA	 Mina nägin . 
308	NA	 Ma panin kaks ja kaks kokku ja sain vastuse . 
308	NA	 Ja siis ? 
308	NA	 Ma ei usu , et nad mind ohtlikuks peaksid , isegi kui teaksid , et ma kõike aiman . 
308	NA	 Kes seda ikka usuks ? — mäletad ? 
308	NA	 See on ju liialt absurdne , et keegi seda tõe pähe võiks võtta . 
308	NA	" Ei , ma ei usu , et see maskeraad vajalik oleks . "" "
309	NA	" "" Uber , me ei tohi riskida , "" anus tüdruk . "
309	NA	" "" Liiga palju on kaalul . "
309	NA	" Pane see selga , palun ! "" "
310	NA	 Uber ohkas . 
311	NA	 Ta tiris rüü seljast , sikutas pontsho üle pea asemele ja vaatas siis ennast . 
312	NA	" "" See on naeruväärne ! "" torises ta tüdinult . "
312	NA	" "" No kuhu ma niimoodi lähen ? "
312	NA	" Ma näen välja nagu mingi poolearuliste suguharu veelgi poolearulisem shamaan ... nii mul ennast küll varjata ei õnnestu ! "" "
313	NA	" "" Vastupidi ! "" hüüatas Carna ja kelmikad sädemed tulid ta silmisse tagasi . "
313	NA	" "" Poolearuliste suguharu poolearuline shamaan — just seda meil tarvis ongi ! "" "
314	NA	 Ta tuustis veel veidi oma kotis , tiris sealt siis välja puntra mingeid keesid , kette , käevõrusid ja amulette ning riputas need kõik Uberile külge . 
314	NA	 Siis astus ta sammukese tagasi , lõi käed puusa ja silmitses oma kätetööd hindavalt . 
315	NA	" "" Väga hea , "" sõnas ta lõpuks . "
315	NA	" "" Algaja okultisti kohta näed sa päris muljetavaldav välja . "
315	NA	" Ja rahune maha — Hunt lausa kubiseb sinusugustest . "" "
316	NA	" "" Okultist ? "" "
316	NA	 Uber lasi pilgul endast veelkord üle käia . 
316	NA	 Muidugi ! 
316	NA	 Ja kuidas ta küll ise selle peale ei tulnud ? 
317	NA	" "" Koobastee kummitused kaeblevad süngetel saatuslikel öödel ja merekaldal kolisevad unustatud kondid , "" venitas Uber õõnsalt ja pööritas silmi . "
318	NA	 Carna turtsatas . 
319	NA	" "" Hea küll , mine nüüd , "" sõnas ta tõsinedes . "
319	NA	" "" Ja ole ettevaatlik . "" "
320	NA	" "" Sa ei tule ? "" "
321	NA	 Carna raputas pead . 
322	NA	" "" Ma jään siia ja teen sulle katet ... "" "
323	NA	 Uber naeratas . 
323	NA	 Tüdruk oli tõepoolest parandamatu romantik . 
323	NA	" Kõik need mõõga ja mantli mängud , ümberriietumine , "" ma teen sulle katet "" ... "
324	NA	" "" Pealegi , "" jätkas Carna , "" on mul vaja veidike üksi olla . "
324	NA	 Ma pean nii mõneski asjas selgusele jõudma . 
324	NA	 Iseendas kaasa arvatud . 
324	NA	 Ära unusta , milleks ma siia tulin . 
324	NA	" Ma pean oma elu paika saama ... "" "
325	NA	 Uber silmitses teda ühe pika viivu , suudles siis teda ja avas ukse . 
326	NA	" "" Õnn kaasa ! "" sosistas tüdruk . "
327	NA	" "" Sulle samuti , "" pomises Uber ja libises pimedusse . "
328	NA	 Ta seisis kaljude vahel ja vaatas üles öisesse taevasse . 
328	NA	 Kusagil seal , külmade tähekildude vahel , ronis orbitaal hiiglasliku ämblikuna üle mustava laotuse , tirides lõputul teekonnal ümber planeedi endaga tähelaeva abitut keha . 
328	NA	 Ta pidi sinna jõudma . 
328	NA	 Pidi . 
329	NA	  
330	 4 . 	 4 . 
331	NA	 Hiiglaslik liinilaev eemaldus majesteetlikult planeedi soojas kumas kümblevast orbitaalkompleksist . 
331	NA	 Laserkiirtest kantud optiliste ja digitaalsete koodide read sööstsid läbi tühjuse , juhatades talle teed täheavarustesse . 
332	NA	 Hallinevate juuste ja veidi väsinud pilguga mees seisis vaateplatvormil ning silmitses läbi platvormi kuppellae kompleksi vargset kahanemist . 
332	NA	 Päike , mis planeedi varjust välja piilus , pani kogu kompleksi hõbedaselt särama nagu kastepisara kargel hommikul . 
332	NA	 Mees võpatas . 
332	NA	 Talle meenutas orbitaal oma dokiehitiste , kombitsataoliste haaratsite ja haralihoidvate sektsioonidega ämblikku . 
332	NA	 Hõbedast ämblikku , kes kasteses rohus saaki luurab . 
333	NA	 Talle meenus uni , mida ta ööl vastu väljalendu oli näinud . 
333	NA	 Ta oli taas näinud Tameryt , kes lehvitas talle ja hüppas kaldast alla . 
333	NA	 Ta oli kaldapealsele jooksnud ja alla vaadanud , teades , et seal pole midagi . 
333	NA	 Kuid seekord oli . 
333	NA	 All seisis Carna ja lehvitas talle naerdes , nagu Tamery seda hetk tagasi oli teinud . 
333	NA	 Meri limpsis oma valgest vahust keelega tüdruku jalgu ja vesi sätendas kalliskividena ta tõmmul kehal . 
333	NA	 Tüdruk lehvitas veel korra ja hakkas siis üles ronima . 
333	NA	" "" Ei ! "" tahtis ta hüüda , kuid oli juba hilja . "
333	NA	 Hinge kinni pidades jälgis ta , kuidas sale kogu ülespoole rühib , kartes , et iga hetk võib mõni kaljunukk järele anda ja tüdruku alla kukutada . 
333	NA	 Seda ei juhtunud . 
333	NA	 Juba oli tüdruk siinsamas ja ta sirutas käe . 
333	NA	 Tüdruk haaras sellest kinni ja vinnas end kaldapealsele . 
333	NA	 Nad vaatasid kaua teineteisele otsa ja tüdruku silmis särasid tuhanded tähed ... 
334	NA	 Pärast ärkamist oli ta kaua voodis lebanud . 
334	NA	 Tal oli korraga hea ja kerge tunne . 
334	NA	 Tunne , et miski on seljataha jäänud . 
334	NA	 Miski , mis teda kaua kinni oli hoidnud . 
335	NA	" "" Ja ikkagi on see ilus , kas pole ? "" kostus ta selja tagant vaimustunud hääl . "
335	NA	 Mees vaatas üllatunult ringi . 
335	NA	 Ta oli lootnud , et saab üksi olla . 
335	NA	 Laev oli ümber ehitatud vanamoodsast ja aeglasest ristlejast ning kogu ta rohmakas kere oli selliseid turistidele mõeldud vaateplatvorme täis pikitud . 
335	NA	 Ta oli tõepoolest lootnud , et siin ei sega teda keegi . 
336	NA	 Ta pöördus ja silmitsedes tüdrukut , kes oli vaikselt ta kõrvale astunud . 
336	NA	 Tüdruk oli sale ja sihvakas , nõtke , veidi poisiliku kehaga . 
336	NA	 Ta kandis liibuvaid nahkpükse ja lühikest poolläbipaistvat pluusi , millest tillukeste rindade tumedad nibud kergelt läbi kumasid . 
337	NA	 Mees pööras pilgu ära ja süüvis taas orbitaali uurimisse . 
338	NA	" "" Nagu sädelev teemant mustal sametil ... "" "
339	NA	 Tüdruk seisis endiselt ta kõrval ning imetles vaadet . 
339	NA	 Siis ta pöördus ja vaatas mehele otsa . 
339	NA	 Ta polnud ilus . 
339	NA	 Vähemasti mitte selle sõna klassikalises tähenduses . 
339	NA	 Pigem oli ta ... kütkestav . 
339	NA	 Jah , see oli õige sõna . 
339	NA	 Kütkestav , lummav , hurmav . 
339	NA	 Mustad sirged juuksed langesid õlgadele , suu oli pisut suurevõitu , nägu kõhn , silmad ... 
339	NA	 Just silmad olid need , mis tüdruku nii lummavaks muutsid . 
339	NA	 Suured , siirad , imestavad , tulvil mingit nimetut küsimust . 
339	NA	 Naerualtid silmad , täis tuhandeid tantsiklevaid sädemeid . 
339	NA	 Silmad , mis näisid helisevat . 
340	NA	" "" Tal on kellukesed silmades ! "" mõtles mees taas , kuid ei öelnud seda . "
341	NA	" "" Ja ikkagi meenutab see mulle ämblikku , "" ütles ta hoopis . "
342	NA	 See polnud see , mida ta oli tahtnud öelda . 
342	NA	 See polnud hoopiski see . 
343	NA	 Tüdruk noogutas . 
344	NA	" "" Ma tean , "" sõnas ta . "
344	NA	" "" See ongi ämblik . "
344	NA	 Ka mina oleksin praegu tema võrgus , kui sind poleks olnud . 
344	NA	" Sa aitasid mul mõista , et otseteid õnne juurde pole olemas . "" "
345	NA	" "" Sa ei kahetse midagi ? "" "
346	NA	" "" Ei , "" naeratas tüdruk . "
346	NA	" "" Meil on ees pikk-pikk tee ja me oleme alles selle alguses ... "" "
347	NA	" "" Meie ? "" pomises mees küsivalt , suutmata oma kõrvu uskuda . "
347	NA	" "" Sa ütlesid : "" Meie "" ? "" "
348	NA	" "" Jah . "" "
348	NA	 Tüdruk vaatas talle otsa ja ta silmades lõid helisema tuhanded kellukesed . 
348	NA	" "" Meie . "
348	NA	 Tipult tipule . 
348	NA	" Koos . "" "
348	NA	 Ta libistas oma käe mehe pihku ja toetas pea ta õlale . 
349	NA	 Hetke seisid nad teineteise kõrval , vaadates , kuidas kiskja nime kandev planeet kahanedes minevikku kaob . 
349	NA	 Siis pöördusid nad minekule . 
350	NA	 Külmas kosmilises pimeduses nende selja taga vonklesid toitekaablid tühjuses nagu võrguniidid . 
350	NA	 Orbitaali jätketega kere pöördus , haaratsite lülilised jalad liikusid otsides edasi-tagasi . 
350	NA	 Ämblik oli uute ohvrite saabumiseks valmis . 
351	NA	" *Kõik tsitaadid Ektor Gabise traktaadist pärinevad Indrek Hargla jutust "" Õnnekosk "" ( tõsi küll , veidi kohendatud kujul ) . "
