par_nr	head	sentence
370	NA	 “ Ja nüüd veelgi reipamalt – üks , kaks , kolm , neli , üks , kaks , kolm , neli , üks , kaks , kolm neli … ” 
371	NA	 Teda akompaneeris klaverdaja . 
371	NA	 Klimberdas . 
372	NA	 Surusin käed kõrvadele . 
373	NA	" "" Üks , kaks , kolm , neli , üks , kaks , kolm , neli , klaver , klaver , klaver … "" "
374	NA	 Mis tal viga reibas olla . 
374	NA	 Sulgusin vannituppa ja kraapisin end ennastunustavalt . 
374	NA	 Veritsevad haavad kattusid peagi korpadega . 
374	NA	 Kärnakasvanud haavadega ei võidelda . 
375	NA	 Klaverdaja alustas teist passaaži . 
375	NA	 Seekord veelgi kõrgemalt ja reipamalt . 
376	NA	 Võtsin lisaannuse dimedroli ja väljusin , pidevalt mõeldes mind ees ootavale tulevikule . 
376	NA	 See oli lähedal . 
377	NA	 Tormas . 
378	NA	 Rahustite tarvitamine polnud mulle abinõu tõelisuse unustamiseks , see oli mul liigagi hästi meeles . 
378	NA	 Kogu aeg silmade ees – kui peeglisse vaatasin . 
379	NA	 Neil puhkudel ei vaadanud ma endale armunult silma . 
380	NA	 Hea seegi , kui keegi pole sul , kaitsetul haigel inimesel , neid kahe näpuga kolbast välja torganud . 
380	NA	 Seepärast rõõmusta , õnnetu mees , keeruta ratastooli , naudi kõrvadeta muusikat , mis kohiseb su pea sees . 
381	NA	 Märkamatult lähenenud miilits lõi lohakalt ja loiult kulpi ning küsis siis minu käest midagi oma emakeeles . 
382	NA	 Mina saan aru , et ta tahab isikuttõendavat dokumenti , puna- või sinipassi . 
382	NA	 Pisidetaile ei mäleta . 
382	NA	 Purjus ta ei olnud , pigem aeglase reaktsiooniga , tuima olekuga . 
383	NA	 Olin selle koju unustanud . 
384	NA	 Mõistate , selle punase , sinise või lilla . 
385	NA	 Isikuttõendava dokumendi võiks samuti püksi kinnitada , et oleks alati käepärast võtta , kui kellelgi vaja läheb . 
385	NA	 Kuigi ma ei oska arvata , milleks . 
385	NA	 Las ripub niisama rahulikult , see dokument . 
385	NA	 Ainult tilgutamisega tuleb ettevaatlik olla . 
386	NA	 Peaasi , et kui mõni inspektor sinu käest dokumenti küsib , sa kogemata vale asja lauale ei lööks . 
387	NA	 Vormiülikond oli korravalvuril korrektselt triigitud , viigid sisse nühitud . 
387	NA	 Soovida jättis ehk ainult mütsinoka kõrgus laubast . 
388	NA	 Kaks näppu . 
389	NA	 Nimetissõrm ja günekoloogi sõrm . 
390	NA	 Platnoidel kolm . 
391	NA	 Ma ei julge ettegi kujutada , kuhu auku nood sotsiaalselt kohanematut seda kolmandat torkavad . 
392	NA	 Aga mees polnud ka platnoi . 
393	NA	 Tavaline korravalvur . 
394	NA	 Võib-olla luges mu mõtteid . 
395	NA	 “ Pea on paks , ” selgitasin korravalvurile rahulikult . 
396	NA	 Korravalvur hõljus mu silme ees nagu miraaž . 
397	NA	 “ Nelikümmend krooni . ” 
398	NA	 Kas selle eest , et hõljub , mõtlesin , kuid ei küsinud midagi . 
399	NA	 Ulatasin need talle vaikides , sest kartsin , et ei pea enam hetkegi vastu . 
399	NA	 Olen nimelt väga vastupidav . 
399	NA	 Mind ei löö miski rööpast välja , enne kui kukun . 
400	NA	 Politseinik võttis raha tänuga vastu , kuid ei näidanud seda välja . 
400	NA	 Pigem võis kõrvaltvaatajale mulje jääda , et tülitasin meest ametikohustuste täitmisel . 
401	NA	 Mina polnud kõrvaltvaataja . 
402	NA	 Siit moraal – hoia see alati endaga kaasas . 
402	NA	 Tunnen näiteks mitut meest , kellel on see alati eelpoolmainitud kohta peidetud ja kes hirmunult pidevalt kontrollivad kätt taskusse pannes selle olemasolu . 
402	NA	 Ülemäärane agarus . 
403	NA	 Käisin mitu päeva ringi , teadmata mida kurdudega ette võtta . 
403	NA	 Vastu tuli tislereid , keevitajaid , ministreid , žurnaliste ja veel mitmesuguseid ametimehi . 
403	NA	 Täiesti kasutu kõnts . 
403	NA	 Ma mõtlen siinkohal ministreid . 
403	NA	 Vastu tuli sõbralik töökaaslane . 
403	NA	 Tema juuresolekul julgen käimlas žiletiga habet ajada . 
403	NA	 Ta ei tonksaks mu kätt . 
403	NA	 Tal ei tuleks see ilmselt mõttessegi . 
404	NA	" "" Kuidas läheb ? "" "
405	NA	" "" Ma ei tahaks olla rõve , aga kuidas lükkad , nõnda läheb , "" naljatlesin . "
406	NA	 “ Miks nii morn , Arvo ? ” 
407	NA	 Mehe tähelepanu liigutas mind . 
408	NA	 Tungis südamepõhja . 
409	NA	 Võib-olla sellepärast , et olen väga tundeline inimene . 
410	NA	 Vääritimõistmise vältimiseks pean lisama , et see oli ka kõik , mis mind mehe juures liigutas . 
411	NA	 Uhkustundest ma hambaid ja reumaatilisi jalgu ette näitama ei hakanud . 
412	NA	 “ Sa ei märka ? ” küsisin vihjavalt silmi pilgutades . 
413	NA	 Aga nii , et must ei jääks valet muljet . 
414	NA	 “ Midagi nagu oleks jah . 
414	NA	 Laud paistes ? ” 
415	NA	 “ Jah . ” 
416	NA	 “ Silmaalused kottis ? ” 
417	NA	 “ Jah . ” 
418	NA	 “ Näpud natuke kõverdunud ? ” 
419	NA	 “ Jah . ” 
420	NA	 “ Halb uni ? ” 
421	NA	 “ Peaaegu . 
422	NA	 Pikaajaliselt kestev . 
422	NA	 Pole veel ärganudki . ” 
423	NA	 Lihtne tööliskolleeg sügas parema käega vasakut kuklatagust . 
423	NA	 Aga süda oli tal soe , kaastundlik . 
424	NA	 “ Näed , kurrud , paks , punane . ” 
425	NA	 “ Tursunud . ” 
426	NA	 Kolleeg noogutas . 
426	NA	 Sai asjast aru . 
427	NA	 “ Sügeleb ? ” 
428	NA	 “ Jah . ” 
429	NA	 Loomulikult ei ütle see üks väike sõna midagi valu kohta . 
429	NA	 Valu mõistmiseks tuleb see endal läbi elada . 
429	NA	 Piinad tuleb endal alistunult läbi kannatada . 
429	NA	 Loomulikult ei ütle seda ka sõnaraamat . 
430	NA	 “ Raske juhus . 
430	NA	 Mis haigus ? ” 
431	NA	 Sõber kergitas pükse . 
432	NA	 Need vajusid tal rebadele . 
433	NA	 Taas ja taas . 
434	NA	 Võimalik , et ukrainlane või muhameedlane . 
434	NA	 Neid on kõikjal . 
435	NA	 “ Leetrid . ” 
436	NA	 Üsna kesise haridusega kahemeetrine töökaaslane vaatas mind üllatunult . 
437	NA	 Tammus kahel jalal . 
438	NA	 “ Mumps ? ” 
439	NA	 “ Leetrid . ” 
440	NA	 “ Mumps ? ” 
441	NA	 “ Leetrid . ” 
442	NA	 “ Raske haigus , ” lausus mees kõhklevalt ja sügas kõõmast pead . 
443	NA	 Noogutasin pead . 
444	NA	 Ma ei tea , kas ta taipas midagi arstiteadusest ja sellest et meie riigis tehti leetritele lõpp peale 1969ndal , seljatati sangarlikus võitluses , või imestas niisama . 
445	NA	 Mis siin üllatuda , see pole ainus nakkushaigus , mis meie suurt ja võitmatut laastab . 
445	NA	 Hea veel , et katk ei ole . 
445	NA	 Kui mürgitus on juba veres , võib see lõppeda haleda surmaga . 
446	NA	 Lisaks viimatinimetatutele on praegu lõunavabariikides ja Indias moehaigusteks koolera ja leepra . 
446	NA	 Kollatõbi ajab tugevama tervisega haiged ainult naerma . 
446	NA	 Väljaarvatud majanduslikult arenenud riikides . 
446	NA	 Seal nad nutavad , et elu lõbusam oleks . 
446	NA	 Nagu olen kuulnud , nutavad seal rikkad ka siis , kui lemmikkoer kõngeb . 
447	NA	 “ Ehk annad nõu ? ” 
448	NA	 “ Asi häirib sind kõvasti ? ” 
449	NA	 “ Jah . ” 
450	NA	 “ Nõuandlasse pole sul küll mõtet minna . ” 
451	NA	 “ Tõesti , mul on teiselaadilist abi vaja , üheksa mehe ramm mind ei aita . ” 
452	NA	 “ Tead , astu õige targa juurest läbi . ” 
453	NA	 “ Targa ? ” 
454	NA	 Mees noogutas ja läks oma teed . 
455	NA	" "" Mul lonkab ka tervis pisut , "" hõikas kolleeg mulle veel tänavanurgalt . "
456	NA	" "" Mis ? "" "
457	NA	" "" Ajuvähk . "
457	NA	" "" "
458	NA	" "" Mõistan , "" ütlesin , kuigi mul oli endalgi probleeme kuhjaga . "
459	NA	 Kurrud . 
460	NA	 Polnud jõudu kedagi mõista . 
461	NA	 Ajuvähk ei ole ka see kõige hullem , mis sind tabada võib . 
462	NA	 Vaatasin kolleegile veel kaua järgi . 
463	NA	 Ta ei lehvitanud . 
464	NA	 See targa juurde mineku mõte oli aga hea . 
465	NA	 Paganama keeruline oli aga seda teostada , sest Üarlatanide kuulutusi olid kõik mõeldavad ja mõeldamatud kohad täis , ajalehed ning raadio . 
465	NA	 Peagi jõudsin järelduseni , et tarkust ei reklaamita . 
465	NA	 Seda tuleb endal otsida . 
465	NA	 Nagu ütleb vana vene rahvatarkus – las teised kiidavad , kui keel kannab . 
466	NA	 Kulus tükk aega enne kui leidsin originaalse lahenduse . 
467	NA	 Kohale viis mind takso . 
468	NA	 Radikuliiti põdev juht küsis mult topelthinna . 
468	NA	 Mõistsin teda suurepäraselt , sest hädasolija ei hooli niivõrd mammonast . 
468	NA	 Tihtipeale antakse koguni viimane . 
468	NA	 Võrdluseks võib tuua ka lõbumajja sõidutamise . 
469	NA	" Soniga taksojuht : "" Ehk annate kolmekordse ? "" "
470	NA	" Mina : "" Ma pole veel nii läbi . "
470	NA	" "" "
471	NA	" Soniga taksojuht : "" Küsida võib alati . "
471	NA	" "" "
472	NA	 Noogutasin mõistvalt oma kräsupead . 
473	NA	 Targa juures pikka järjekorda polnud . 
473	NA	 Paradoks , sest lollide ooteruumid kubisevad lihtsameelsest rahvast . 
473	NA	 See on mõneti ka arusaadav , sest seal on avarust , mis lihtsat inimest ligi tõmbab . 
473	NA	 Lisaks sanitarid . 
474	NA	 Targa tark nägu äratas usaldust , teistes ilmselt võõristust , sest ootasin järjekorras ihuüksi . 
475	NA	 Ta töötas abiliseta . 
476	NA	 Antud asjaolu ei üllatanud mind millegipärast põrmugi , ei tekitanud võõristust ega kerget umbusaldust . 
476	NA	 Tänu oma vahedale tähelepanuvõimele märkasin lauanurgal inimsööja pildiga žurnaali . 
476	NA	 Kõhedust tekitav lektüür . 
476	NA	 Algul sõi ära kintsu , seejärel käe ja ribiprae . 
477	NA	 Vaatasin talle siiski igaks juhuks otse silma sisse . 
477	NA	 Lausa tungisin . 
477	NA	 Kõik oli korras – sealt vaatas vastu inimsööja . 
477	NA	 Võisin alustada kahe meistri vahelist vestlust . 
478	NA	 “ Kas sa oskad nõu anda ? ” 
479	NA	 “ Räägi . ” 
480	NA	 “ Sügelevad , punased . ” 
481	NA	 Vaikis . 
482	NA	 “ Sügelevad , punased , ” kordasin , arvates et ta ei kuulnud . 
483	NA	 “ Raske juhus . ” 
484	NA	 Olin seda juba kuskil kuulnud . 
485	NA	 Tark mõtles . 
485	NA	 Ta tegi seda kaua ja põhjalikult . 
486	NA	 Ta oli keskmist kasvu , ehk pisut väiksemgi . 
486	NA	 Mul polnud teda kellegagi võrrelda . 
486	NA	 Mitte hingelistki . 
487	NA	 Kääbuste ühiskonnas oleks ta kindlasti üle keskmise . 
487	NA	 Kõik on siin ilmas suhteline . 
488	NA	 Gulliver jätkas mõtlemist . 
489	NA	 Ta väikesed seasilmad nõrkade miinusüheliste prillide taga vilasid rahutult . 
489	NA	 Samas ei paistnud ta ümbritsevat märkavat . 
489	NA	 Ta vaatas endasse . 
490	NA	 Pingsalt . 
491	NA	 Midagi tuttavlikku säras ta tõmmust näost . 
491	NA	 Väike ja krimpsus , etteulatuv nina , bakenbardid , vilavad silmad , süsimustad juuksed . 
492	NA	 Selge ! 
493	NA	 Lausa võpatasin äratundmisrõõmust – karvased bakenbardid – PuÜkin . 
494	NA	 “ Demonstreerin ? ” 
495	NA	 Tark tõusis . 
496	NA	 Muidugi PuÜkin . 
496	NA	 Meister ise . 
497	NA	 “ Kas ma pean ette näitama ? ” 
498	NA	 Tark ärkas oma sügavatest mõtetest . 
499	NA	 Kui te arvate , et see on niisama lihtne – mõelda – siis eksite . 
499	NA	 Proovige teinekord , tundke , kuidas see esmapilgul mõttetu tegevus haarab teid jäägitult endasse ja te tahate üha enam ja enam seda teha . 
499	NA	 Haarata peaga maailmu , tunnetada ajuga miljoneid pisikesi lõbusaid seoseid kogunemas üheks suureks valuliseks tervikuks . 
499	NA	 Ah , mis seal ikka proovida , olge niisama . 
499	NA	 Seadke tantsusamme , põrgatage palli . 
500	NA	 “ Pole vaja , see haigus on mulle liigagi tuttav . 
500	NA	 Õhetavad kurrud , punetavad kublad , naha- ja suguhaiguste dispanser , ebanormaalne sanitari ja arsti proportsioonide suhe … ” 
501	NA	 Tark vaikis hetke , kogus mõtteid . 
501	NA	 Nägin , kuidas need vaikselt ta massiivse kolba all liikusid , rahutult siia-sinna sibasid . 
501	NA	 Mees püüdis neid koondada , sõnadeks vormida , matemaatilisse mudelisse panna . 
502	NA	 Mu pilk libises tahtmatult seinale , kus rippus laialilaotatud inimene plakatil , koos mulle juba tuttavate neeru , maksa ja kopsuga . 
503	NA	 Antud asjaolu ei jätnud mehest just kuigi soodsat muljet . 
503	NA	 Kas tõesti peab neid plakati pealt taga otsima ? 
503	NA	 Kuid jätame eelarvamused . 
503	NA	 Tegemist võis olla lihtsalt hariduselt arstiga , kirurgi või lahkajaga . 
503	NA	 Kõik omal kitsal erialal julmad vennad , soolikakeerajad , ussiväljaajad . 
504	NA	 Patsient plakatil põdes ilmselt maovähki , sest see oli tal üpris verisel kombel lõhki lõigatud . 
504	NA	 Ka neerudega polnud ilmselt kõik korras , seda võis välja lugeda juba mehe tumedatest kotti vajunud silmaalustest . 
504	NA	 Tundsin vanale töölisele kaasa . 
504	NA	 Kahju , et mul polnud tol hetkel võimalik näha teda ümbritsevate kirurgide avalaid nägusid . 
504	NA	 Nood olid diskreetselt plakatilt välja jäänud . 
505	NA	 Näitlik õppevahend peegeldab elu liiga ühekülgselt . 
505	NA	 Kunstnik oli oma töö teinud korrektselt . 
505	NA	 Puudu jäi vaid loovast lähenemisest . 
505	NA	 Pildi äärel vilksatav skalpell koos valge varrukaga või kondilõikamissaag oleks andnud asjale jumet . 
506	NA	 “ Sa oled palju kannatanud ? ” 
507	NA	 Võpatasin . 
508	NA	 “ Jah . ” 
509	NA	 Otsustasin olla lõpuni avameelne . 
510	NA	 Mul pole enam midagi karta . 
510	NA	 Isegi öösiti ei kuku enam kaljudelt alla . 
510	NA	 Ma tean oma saatust . 
510	NA	 Seda ei saa lõputult enda eest varjata . 
511	NA	 Mu kõrv tabas akna taga koera haukumise . 
512	NA	" "" Kuulete ? "" "
513	NA	" "" Jah , "" vastas tark . "
514	NA	" "" Võib-olla rebane ? "" ei andnud akna tagused haugatused mulle rahu . "
515	NA	 Kui punakuub on solvunud , teeb ta täpselt sellist häält . 
516	NA	 Veel kaua kuuldus akna tagant koerrebase haugatusi . 
517	NA	 “ Sinirebane ? ” täpsustas tark . 
518	NA	 Kuulasin tähelepanelikult . 
519	NA	 Kaks lühikest ja kolm pikka , kaks lühikest ja kolm pikka . 
520	NA	 Olen kuulnud ka rebasehaugatusi valemi järgi auh-auh-auh , auh-auh-auh . 
520	NA	 Aga seda Kõrgõstani steppides ja kõrberebase suust . 
520	NA	 Mäletan veel , et tookord tuli meil nälja leevendamiseks vihmausse süüa . 
520	NA	 Õnnestus leida aga vaid praetud hammastevahel krõbisevaid skorpione . 
521	NA	 Vaatasin targale üllatunult otse silma – ilmselt pole ta spetsialist ulukite alal . 
522	NA	 “ Sind piinati ja sa ei tohtinud kõvasti karjuda ? ” 
523	NA	 “ Tuli ette . ” 
524	NA	 “ Ainult su süda karjus , rebis su kuulmeid ? ” 
525	NA	 “ Jah . ” 
526	NA	 “ Su süda tõmbus kokku . ” 
527	NA	 “ Õhtuti , ” vastasin vaikselt . 
528	NA	 Vaevukuuldavalt . 
529	NA	 Mul oli valus . 
530	NA	 Ja häbi oma valu pärast . 
531	NA	 Aga ma teadsin , et tema ei naera mu üle . 
531	NA	 Kui mõistab , siis ei naera . 
532	NA	 Mõistan , mõtles mees . 
533	NA	 “ Nad naersid . ” 
534	NA	 “ Laginal . ” 
535	NA	 “ Ja sundisid sind kaasa lõkerdama . ” 
536	NA	 Vaikisin meenutustest . 
537	NA	 Lisaks kaevandusest haiged kopsud , mis ei lase hingata , pitsitavad kaela , mõtlesin . 
538	NA	 “ Nende orikalikud kaelad tekitasid sus vastikust , nende hemorröas tagumikud haisesid ebameeldivalt . ” 
539	NA	 Mees kogus end. 
540	NA	 “ Nende kõõmased seapead olid rasvased , nende piiratud kotkaajud liikusid äärmiselt aeglaselt . 
540	NA	 Aga nad piinasid sind , nad tapsid sind , nad vägistasid sind . ” 
541	NA	 Viimane ei läinud neil siiski korda . 
542	NA	 “ Jaa , ” pigistasin endast välja . 
542	NA	 Meenutused sisendasid mu hella hinge raevu . 
542	NA	 Ma ei häbene seda tunnistada , sest loodan , et teie seas leidub ka neid , kes on seda ise tunda saanud . 
543	NA	 Mingit mõnu ma pihtimusest ei tundnud . 
543	NA	 Ma ei ole seda tüüpi mees , kes uhkustab oma haavade , oma alanduse , oma amputeeritud liikmetega . 
544	NA	 “ Su silmaalused on mustad , põsed auku vajunud . ” 
545	NA	 Ma ei saanud aru , kas ta küsis või konstateeris , kuid vastasin siiski , rohkem nagu endale . 
546	NA	 “ Jah . ” 
547	NA	 Ma rääkisin endaga . 
548	NA	 Tundsin , kuidas valgus selgus läbi kõiksuse minusse . 
548	NA	 Sain aru küsijast , mõistsin täielikult vastajat . 
548	NA	 Võõrustaja põrnitses eemalolevalt tööriistade komplekti lauanurgal . 
548	NA	 Ei sekkunud . 
549	NA	 Targa kabinetti sugenes täielik vaikus . 
550	NA	 Ainult rebane akna taga . 
551	NA	 Ei , koer . 
552	NA	 Ptüi , kurat , olgu kes tahes . 
553	NA	 “ Siis on see valu , mis sisimast pinnale kerkib . 
553	NA	 Need kortsud on sinu vanadus , surm . ” 
554	NA	 Julm tõde ei pannud mind isegi võpatama . 
554	NA	 Olin seda kogu aeg kahtlustanud , alateadvuses tunnetanud . 
554	NA	 Ei saa ju inimest tappa tugev tervis , terved hambad , lihaselised liikmed , hea elu , luksuskuurordid , siivutud tüdrukud . 
554	NA	 Need annavad sulle ainult reipust juurde . 
555	NA	 Vanadus ja surm ? 
556	NA	 “ Kuid tavaliselt tulevad nad valutult ja märkamatult . ” 
557	NA	 Nagu siiami kaksikud . 
558	NA	 Nagu kahe peaga vasikas . 
559	NA	 “ Kuid sina pole tavaline inimene . 
559	NA	 Mitte keegi pole kannatanud nõnda palju nagu sina , võidelnud viimse veretilgani . ” 
560	NA	 “ Statistika järgi peaks mul see tilk veel sees olema . 
560	NA	 Meeste keskmine eluiga on ebaõiglaste ühiskonnakordadega riikides kuuskümmend üks aastat , aga mina olen ainult kolmkümmend kolm . ” 
561	NA	 “ Statistika järgi elame keskmiselt , tegelikult sureme keskmiselt . ” 
562	NA	 Heaoluriikides koguni kaheksakümmend aastat . 
562	NA	 Kujutate ette , kaheksakümmend lõbusat aastat . 
562	NA	 Kaheksakümmend aastat kastreeritud nalja . 
563	NA	 Ma ei teadnud , mida edasi teha . 
563	NA	 Milleks siis see kõik , see kotijooks , see loid tung , tunneteta armastus , seksuaalvahekorrata kirg , kui kõik on läbi , kui kõik on ammugi su eest ära otsustatud , rajad pargis paika pandud . 
563	NA	 Mu metsik hing on surutud uitama lillepeenarde vahele . 
563	NA	 Ninna tungimas hüantsintide salapäraselt uimastav lõhn , reeglina puhmastena mittekasvavad lootosepuhmad virgutamas mu kurba meelt , lontivajunud tundeid . 
563	NA	 Isegi surra ei või sa mitte oma surma . 
563	NA	 Kolmkümmend kolm on vähe , näruselt vähe . 
563	NA	 Ma olen kaotanud ja väga suure skooriga . 
563	NA	 Jaapanlane 87 : mina 33 , ameeriklane 81 : mina 33. 
563	NA	 Napp kaotus ehk universumi vaatevinklist . 
564	NA	 Mu dimedrolist pisut uimastunud pilk peatus käeseljal . 
564	NA	 Sinna olid tekkinud uued roosad laigud . 
564	NA	 Värv , mis õhtuti hubase küünlavalguse käes pidavat naistes seksuaalkihu ärgitama . 
564	NA	 Aga ainult koos Üampusega . 
564	NA	 Pudeli ehk leiaks ja ehk soovigi . 
565	NA	 Professionaalse serveerimise korral . 
566	NA	 “ Iga uus valu süvendab haigust . 
566	NA	 Sest valu ongi haigus . ” 
567	NA	 Loogiline , sest haigus sööb su organeid , seega muutub ta nõrgestatud organismi tõttu veelgi vastuvõtlikumaks samale haigusele . 
568	NA	 Mu mõte libises oletusele , et dimedroli tõttu võivad ehk ka minu välkkiire reaktsioon ja ajuimpulsid aeglasemalt liikuda . 
568	NA	 Kuid matsin oletuse samas maha , kuna visiit hakkas oma loomuliku kulu tõttu lõpule jõudma . 
568	NA	 Teadmatus on parem kui valus teadmine . 
568	NA	 Ma ei julgenud küsida , kas ma suren . 
568	NA	 Vastus olnuks liiga valus . 
569	NA	 “ Aitäh . ” 
570	NA	 “ Pea vastu , mees . ” 
571	NA	 Noogutasin . 
572	NA	 Mis mul muud üle jäi . 
573	NA	 Kuni elan , seni noogutan , ei , kuni elan , seni ei jää mul muud üle . 
574	NA	 “ Ah-jaa , aga soolane honorar ? ” 
575	NA	 “ Kurbade sõnumite edastamise eest ma materiaalset hüvitist ei võta . ” 
576	NA	 Aus lühikesekasvuline mees . 
577	NA	 “ Ma pole matusebüroo , ” lisas ta . 
578	NA	 Jah , ta on tark . 
579	NA	 Polnud mõtet küsidagi , et milles siis maksta tuleb . 
580	NA	 Uksel pöördusin veel ringi . 
581	NA	 Piida kõrgus - kaks meetrit ja kümme sentimeetrit . 
582	NA	 Kummaline , kuid elamu uksepiitu ei tehta vastavalt peremehe suurusele . 
582	NA	 Võib-olla on seegi aja märk . 
582	NA	 Rahvas tunneb end ühtlase ja võrdsena , identifitseerib teiste omasugustega vaatamata kasvulisele , füüsilisele või varanduslikule erinevusele . 
582	NA	 Ebavõrdsust ei aktsepteerita ka vaimsel tasandil . 
582	NA	 Nad ei andesta seda sulle . 
582	NA	 Sa pead sellest vaimsest august läbi pugema , oled siis suur või väike , kandiline või ümmargune . 
583	NA	 Kuna mu liigutused näisid normaalsest aeglasemad olevat , ei suutnud aeglustunud ajufunktsioonidega superaju fikseerida , kas tegemist oli mulle omase normaalse pöördumiskiirusega või ei . 
584	NA	 “ Aga arst … ” Otsisin taskust retsepti . 
585	NA	 “ Arst esines valges kitlis ? ” 
586	NA	 “ Seda küll . ” 
587	NA	 “ Teda assisteeris õde ? ” 
588	NA	 “ Jah . 
588	NA	 Ta oli kõvasti üle keskmise pikk , korvpallur . 
588	NA	 See hakkas eriti silma lüheldase doktori kõrval . 
588	NA	 Nende kasvu oli hea võrrelda . ” 
589	NA	 “ Skalpell vööl ? ” 
590	NA	 “ Taskus . ” 
591	NA	 “ Mumps ? ” 
592	NA	 “ Leetrid ” 
593	NA	 “ Koridore ummistasid õnnetud patsiendid ? ” 
594	NA	 “ Jah , süfiliitikud ja tripparid . ” 
595	NA	 “ Kes ? ” 
596	NA	 “ Tripperihaiged . ” 
597	NA	 Tahtsin veel lisada , et üks oli ninata , kuid antud asjaolul polnud ka erilist tähtsust . 
598	NA	 “ Arst eksis . ” 
599	NA	 “ Ja unustas retsepti välja kirjutada . 
599	NA	 Seda tegi see-eest miilits . 
599	NA	 Tema müts oli antud hetkel täiesti asjakohane , nokaga . 
599	NA	 Ja kuigi ta saluteeris lohakalt , olid ta viigid pedantselt triigitud . 
599	NA	 Ta kartis kurje ülemusi . ” 
600	NA	 “ Jah , nad kardavad . ” 
601	NA	 Ma ei hakanud uurima , kes on need nad . 
602	NA	 Tundsin , kuidas dimedrol hakkas mõjuma . 
603	NA	 Mu pilk peatus aeglaselt žurnaalil . 
603	NA	 Inimsööja saatis mind silmadega . 
603	NA	 Sulgesin ukse . 
604	NA	 Õnneks ta neid ei pilgutanud . 
605	NA	 Kerge piinlikkustunne valdas mind , sest olin end näidanud täiesti alasti . 
606	NA	 Täiesti alasti . 
607	NA	 Kaitsetust ei andestata sulle kunagi . 
608	NA	 Lootsin , et tark ei räägi sellest kellelegi . 
609	NA	 Võib-olla olen pisut subjektiivne , aga nagu mulle tundub , on nad julmad . 
610	NA	 Vaatasin veel korra üle õla tagasi , kuid ta ei lehvitanud . 
610	NA	 Peagi kadus ta miljonite tulukeste hulka . 
610	NA	 Keegi ei tunne teda , keegi ei suuda teda leida . 
611	NA	 Ainult seisis . 
612	NA	 Käsi kramplikult tasku surutud . 
613	NA	 Algul suurena , siis väiksena , siis tibatillukesena . 
614	NA	 Vaevumärgatavana . 
615	NA	 Veel kurvemana seadsin sammud oma alalise elukoha poole . 
616	NA	 Iga teadmine rõhub südant . 
617	NA	 Pitsitab hinge . 
618	NA	 Raske on isegi öelda , kas pitsitus teeb hinge hellaks , rõhub südant – või loovad pitsitust siiami kaksikud hell hing ja haige süda . 
619	NA	 
620	NA	 Aga see rebase ulg kummitab mind siiani . 
620	NA	 Kuni kummitab , seni elan . 
621	NA	 Külm tuul pani haavad kipitama , sealjuures ka silmamunad . 
621	NA	 Aga kratsida ei tohi . 
621	NA	 Ma teadsin , et ei pea vastu . 
621	NA	 Ja siis on sügelus veelgi piinavam . 
622	NA	 Haigus süveneb . 
623	NA	 Kuskil Peetri kiriku kandis kõnetas mind kergete elukommetega naisterahvas . 
623	NA	 Ei , ütleme neutraalsemalt , lihtsalt naine , sest tegu võis olla korraliku pereemaga , kes tahtis seksuaalset vaheldust igapäevasele töörutiinile . 
623	NA	 Meie mehed on teatavasti seksuaalselt nõrgad . 
623	NA	 Põhjamaades piisab korrast kuus . 
623	NA	 Piisavalt on neidki , kes seksuaalset lähedust ei soovigi . 
624	NA	 Kummaline , mõtlesin , kas tõesti olen nii meeldiv meesterahvas ? 
625	NA	 Vaatasin end hindavalt kõrvalt . 
626	NA	 Väike julge kurdudega tehnikateadlane . 
627	NA	 Need kurrud ei hakanudki nii väga silma . 
627	NA	 Katku mõõtu välja ei andnud . 
628	NA	 Võib-olla oli naisel aga lihtsalt häda käes . 
629	NA	 Vajas hingelist ja füüsilist lohutust . 
630	NA	 Sorisin oma turukotis . 
631	NA	 Ulatasin naisele papaaia . 
632	NA	 Ta võttis selle kutsuvalt naeratades pihku . 
633	NA	" "" Ega mul asja vastu midagi ole , "" ütlesin selgituseks , "" aga mu pea on paks . "
633	NA	" "" "
634	NA	 Näitasin kurrud talle ette . 
635	NA	 Naine pillas papaaia ja eemaldus kiirustades , ilma , et meie vahel oleks tekkinud vaimset sidet , teineteisemõistmist ja lähedast kontakti . 
636	NA	 Ilmselt solvus , et ma temast vedu ei võtnud . 
637	NA	 Aga asi polnud mitte tema kehaehituses või näolapis - ka tema väljakutsuv riietus erutas mind silmanähtavalt . 
637	NA	 Kuigi võõrad naised on seksuaalselt külgetõmbavamad , on haigus mind muserdanud . 
637	NA	 Ka mu oma naine oli kunagi võõras . 
638	NA	 Surnuaia müürile oli valge kriidiga kantud meeste suguelundi eskiisjoonis . 
638	NA	 See viis automaatselt mu mõtted haigele ja tursunud sugutijuurele . 
638	NA	 Proovisin silme ette manada tema silmi , aga ei midagi . 
638	NA	 Ikka ja jälle tõusis silme ette hoopis … See asi pole aga nii oluline , et seda mainida . 
639	NA	 Ja need sõnad , sõnad , kümned mõttetud sõnad . 
639	NA	 Nagu hui , Elmar pluss Paul võrdub armastus , olen linna parim lits , pederastõ . 
640	NA	 Kas te olete kunagi mõelnud , et kalmistu teeb kõik ebavõrdseks . 
640	NA	 Siin ei saa sa enam midagi peita . 
640	NA	 Kõik näevad , kas su kalmul on mädanenud puurist või marmorist kabel . 
640	NA	 Puuristi all lamajat ei meenuta keegi . 
